Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 Wimbledon R128,L vs Bertens,0.92,0.61,47.6,2.1,-,48.1%,-,56.0%,28.6%,36.0%
2019 Eastbourne R32,L vs Jabeur,0.83,0.69,47.9,4.0,-,57.6%,-,60.0%,33.3%,35.5%
2019 Roland Garros R128,W vs Pavlyuchenkova,0.95,1.53,48.2,3.2,-,76.9%,-,56.0%,50.0%,57.1%
2019 W60 La Bisbal D'Emporda R16,W vs Wickmayer,1.06,1.19,65.7,2.1,-,43.9%,-,56.8%,63.9%,46.9%
2019 Madrid Q1,L vs Kanepi,0.91,0.82,59.2,3.7,2.3%,56.8%,0.0%,48.7%,44.4%,40.0%
2019 Prague R16,L vs Wang,1.06,0.85,77.1,3.0,4.3%,42.6%,0.0%,55.8%,38.5%,43.8%
2019 Prague R32,W vs Paolini,1.07,1.74,41.6,2.2,4.0%,72.0%,0.0%,63.6%,51.7%,51.9%
2019 Stuttgart R32,L vs Bencic,0.98,0.65,50.8,2.0,3.6%,57.1%,0.0%,48.0%,33.3%,29.6%
2019 Stuttgart Q3,W vs Zvonareva,1.09,1.20,64.1,2.2,3.8%,61.5%,4.1%,57.1%,38.3%,52.4%
2019 Stuttgart Q2,W vs Kalinskaya,1.03,1.33,60.4,3.6,5.4%,59.5%,2.9%,58.8%,53.3%,51.9%
2019 Stuttgart Q1,W vs Rueffer,1.24,2.56,36.3,2.2,13.6%,68.2%,10.5%,78.9%,63.2%,47.1%
2019 Lugano R32,L vs Ferro,0.93,0.74,55.2,2.0,3.1%,50.0%,0.0%,60.0%,30.6%,41.9%
2019 Charleston R32,L vs Martic,0.86,0.65,46.8,2.1,3.6%,57.1%,8.0%,40.0%,48.3%,28.6%
2019 Charleston R64,W vs Schmiedlova,1.03,1.14,63.6,17.9,2.2%,47.8%,0.0%,51.2%,41.5%,70.6%
2019 Miami Q2,L vs Doi,0.88,0.84,66.4,8.3,6.7%,53.3%,12.2%,58.5%,42.0%,42.6%
2019 Miami Q1,W vs Mchale,1.09,1.12,78.3,39.1,4.7%,56.3%,1.7%,56.7%,52.7%,36.5%
2019 Guadalajara R32,L vs Schmiedlova,0.94,0.56,45.4,2.7,8.6%,48.6%,0.0%,58.6%,25.0%,31.8%
2019 Indian Wells Q1,L vs Wickmayer,0.89,0.62,44.6,2.0,3.2%,48.4%,0.0%,50.0%,38.5%,32.0%
2019 Indian Wells 125K R32,L vs Liu,0.96,0.76,49.4,2.3,0.0%,32.4%,0.0%,54.5%,40.0%,50.0%
2019 Fed Cup RR,W vs Jabeur,0.97,1.39,53.3,3.6,3.2%,64.5%,0.0%,58.6%,57.6%,51.7%
2019 (25 matches),,1.00,1.02,58.2,2.9,4.4%,54.6%,2.2%,57.4%,44.1%,46.1%
2018 (24 matches),,1.01,0.99,50.9,2.5,3.9%,55.4%,2.2%,54.7%,42.8%,45.9%
2017 (28 matches),,1.02,0.98,57.2,2.9,3.9%,56.3%,4.4%,54.0%,42.1%,43.4%
2016 (48 matches),,1.02,1.04,58.4,2.7,3.4%,58.3%,2.2%,57.7%,42.1%,43.7%
2015 (25 matches),,1.05,1.08,57.5,2.8,2.9%,54.7%,1.6%,55.2%,45.7%,47.4%
Career (241 matches),,1.02,1.00,57.3,2.8,3.5%,55.3%,2.6%,55.5%,43.4%,44.4%
