Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
20-Jan-2020,Rennes CH,Hard,F,313,329,Arthur Rinderknech [FRA] d. Ward,7-5 6-4,0.59,11.3%,5.0%,56.3%,73.3%,48.6%,5/7,1:33
06-Aug-2018,Jinan CH,Hard,F,305,310,(Q) Alexei Popyrin [AUS] d. Ward,3-6 6-1 7-5,0.88,9.3%,5.8%,58.1%,74.0%,44.4%,4/8,1:51
21-May-2018,Loughborough CH,Hard,F,614,298,(8) Hiroki Moriya [JPN] d. (WC) Ward,6-2 7-5,0.68,13.0%,1.3%,62.3%,58.3%,34.5%,6/11,1:20
19-Oct-2015,Bangalore CH,Hard,F,159,137,(2) Ward d. (1) Adrian Menendez Maceiras [ESP],6-2 7-5,1.50,22.2%,3.2%,57.1%,91.7%,44.4%,3/3,
03-Nov-2014,Traralgon2 CH,Hard,F,111,278,John Millman [AUS] d. (2) Ward,6-4 6-1,0.71,4.3%,4.3%,57.4%,66.7%,50.0%,3/6,1:16
21-Jul-2014,Lexington CH,Hard,F,150,164,(6) James Duckworth [AUS] d. (5) Ward,6-3 6-4,0.53,11.3%,5.7%,64.2%,73.5%,31.6%,0/3,0:57
22-Jul-2013,Lexington CH,Hard,F,239,167,Ward d. (6) James Duckworth [AUS],4-6 6-3 6-4,1.10,7.1%,3.6%,53.6%,80.0%,61.5%,0/1,1:56
04-Feb-2013,West Lakes CH,Hard,F,263,345,Matthew Barton [AUS] d. Ward,6-2 6-3,0.61,5.5%,3.6%,58.2%,65.6%,43.5%,4/7,1:01
18-Jul-2011,Lexington CH,Hard,F,198,206,(2) Wayne Odesnik [USA] d. (1) Ward,7-5 6-4,1.01,5.6%,7.4%,53.7%,75.9%,40.0%,1/5,1:42
11-May-2009,Sarasota CH,Clay,F,271,213,(Q) Ward d. (4) Carsten Ball [AUS],7-6(4) 4-6 6-3,,,,,,,,
