Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2019 Aix En Provence CH R32,L vs Mager,44% (7/16),50% (1/2),0/0,0/0,80% (12/15),1/3,0/1,60% (3/5),17% (1/6)
2019 Aix En Provence CH R64,W vs Lamasine,62% (8/13),67% (4/6),2/3,1/2,60% (6/10),1/1,0/0,85% (11/13),33% (4/12)
2019 Puerto Vallarta CH R16,L vs Takahashi,63% (10/16),38% (3/8),1/2,0/0,64% (7/11),0/2,0/1,- (0/0),- (0/0)
2019 Puerto Vallarta CH R32,W vs Mena,60% (9/15),60% (3/5),2/3,1/1,0% (0/1),0/0,0/0,- (0/0),- (0/0)
2019 Leon CH SF,L vs Rola,65% (13/20),40% (2/5),1/6,0/4,63% (5/8),1/3,1/2,64% (9/14),36% (5/14)
2019 Leon CH QF,W vs Arevalo,67% (10/15),67% (2/3),2/3,1/2,100% (3/3),0/0,0/0,- (0/0),- (0/0)
2019 Leon CH R16,W vs King,75% (9/12),50% (3/6),2/3,1/2,100% (1/1),0/0,0/0,- (0/0),- (0/0)
2019 Leon CH R32,W vs Crepatte,77% (10/13),100% (2/2),2/2,1/1,100% (4/4),0/0,0/0,- (0/0),- (0/0)
2019 Sarasota CH R32,L vs Korda,53% (9/17),20% (2/10),1/2,0/0,72% (13/18),0/2,0/1,40% (2/5),100% (5/5)
2019 Houston Q1,L vs Giraldo,67% (8/12),0% (0/3),0/0,0/0,60% (3/5),2/4,1/2,- (0/0),- (0/0)
2019 Monterrey CH R32,L vs Pavic,83% (10/12),7% (1/14),0/2,0/0,67% (4/6),0/2,0/1,40% (2/5),20% (1/5)
2019 Shenzhen CH R32,L vs Napolitano,50% (8/16),14% (1/7),0/0,0/0,67% (6/9),0/2,0/1,- (0/0),- (0/0)
2019 Dubai Q1,L vs Vesely,69% (11/16),50% (1/2),0/0,0/0,50% (1/2),2/4,0/1,64% (7/11),9% (1/11)
2019 New York Q1,L vs Popyrin,60% (9/15),0% (0/3),0/0,0/0,33% (1/3),0/2,0/1,- (0/0),- (0/0)
2019 Sofia Q1,L vs Travaglia,64% (14/22),29% (2/7),1/2,0/0,89% (8/9),1/3,0/1,60% (3/5),17% (1/6)
2019 Rennes CH R32,L vs Paire,55% (6/11),33% (2/6),0/0,0/0,60% (6/10),2/4,0/1,67% (4/6),17% (1/6)
2019 Rennes CH R64,W vs Hemery,70% (16/23),60% (3/5),2/3,1/2,75% (3/4),4/5,0/0,60% (6/10),30% (3/10)
2018 Pune CH R32,L vs Purcell,60% (6/10),67% (2/3),0/0,0/0,33% (2/6),1/3,1/2,- (0/0),- (0/0)
2018 Bengaluru CH R16,L vs Nagal,75% (9/12),- (0/0),0/0,0/0,0% (0/1),0/2,0/1,60% (3/5),17% (1/6)
2018 Bengaluru CH R32,W vs Yang,50% (11/22),17% (1/6),2/3,1/2,100% (6/6),0/0,0/0,40% (2/5),83% (5/6)
2019 (17 matches),,63.3%,34.0%,51.6%,42.9%,69.7%,37.8%,15.4%,63.5%,29.3%
2018 (45 matches),,59.7%,37.0%,54.6%,48.9%,61.3%,47.7%,52.1%,61.0%,40.7%
2017 (7 matches),,62.0%,38.1%,57.1%,100.0%,48.7%,47.6%,44.4%,68.4%,38.9%
2016 (27 matches),,61.5%,45.4%,50.0%,62.5%,53.8%,29.4%,32.0%,56.8%,40.9%
2015 (28 matches),,62.4%,35.7%,66.0%,66.7%,59.4%,38.2%,38.5%,61.3%,35.4%
Career (217 matches),,62.7%,38.1%,58.9%,62.2%,59.1%,42.5%,40.6%,62.6%,37.2%
