Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2021,1,0,1,0.0%,0-2,0.0%,8-12,40.0%,0-0,-,1,80.0%,0.0%,4.5%,7.6%,62.1%,73.2%,40.0%,60.6%,18.0%,42.2%,0.46,R32 (Eastbourne)
2019,3,0,3,0.0%,4-7,36.4%,51-56,47.7%,0-1,0.0%,3,75.5%,20.8%,7.4%,4.0%,60.8%,67.3%,47.8%,59.7%,38.4%,49.1%,0.95,R32 (2x)
2017,2,0,2,0.0%,0-5,0.0%,15-30,33.3%,0-0,-,2,63.6%,0.0%,7.1%,2.4%,62.2%,69.6%,50.0%,62.2%,25.8%,44.2%,0.68,R32 (Queen's Club)
2016,5,0,5,0.0%,2-12,14.3%,48-80,37.5%,0-1,0.0%,5,65.1%,9.4%,9.1%,4.2%,59.0%,64.6%,44.3%,56.3%,30.1%,43.8%,0.69,
2015,16,4,12,25.0%,21-30,41.2%,253-278,47.6%,5-5,50.0%,13,79.4%,15.6%,9.4%,3.7%,58.9%,73.4%,49.2%,63.4%,33.9%,48.9%,0.93,R16 (Zagreb)
2014,17,5,12,29.4%,15-32,31.9%,186-247,43.0%,2-2,50.0%,14,72.7%,13.6%,5.5%,2.8%,65.2%,65.8%,50.1%,60.4%,33.2%,46.9%,0.84,R16 (2x)
2013,5,1,4,20.0%,7-12,36.8%,103-113,47.7%,2-4,33.3%,3,84.0%,9.8%,9.5%,2.3%,64.3%,72.2%,53.2%,65.4%,31.8%,48.4%,0.92,
2012,7,1,6,14.3%,8-18,30.8%,112-139,44.6%,1-2,33.3%,5,79.3%,16.1%,9.4%,2.6%,60.8%,70.4%,49.3%,62.1%,34.5%,47.9%,0.91,
2011,13,8,5,61.5%,20-17,54.1%,183-167,52.3%,1-4,20.0%,8,84.0%,15.5%,10.0%,5.3%,60.7%,74.9%,50.6%,65.3%,33.0%,49.2%,0.95,SF (Queen's Club)
2010,10,5,5,50.0%,12-12,50.0%,116-114,50.4%,1-2,33.3%,6,72.9%,14.3%,6.9%,5.2%,58.1%,71.2%,41.2%,58.6%,34.1%,46.4%,0.82,QF (Eastbourne)
2009,4,1,3,25.0%,2-7,22.2%,35-47,42.7%,0-1,0.0%,4,70.0%,17.1%,11.7%,6.1%,52.4%,77.7%,47.3%,63.2%,31.5%,47.1%,0.86,R16 (Eastbourne)
2008,2,0,2,0.0%,1-4,20.0%,18-28,39.1%,0-0,-,2,72.7%,8.3%,5.1%,6.6%,54.0%,64.9%,54.0%,59.9%,31.6%,45.0%,0.79,R32 (Nottingham)
2007,1,0,1,0.0%,1-2,33.3%,14-18,43.8%,1-0,100.0%,1,66.7%,18.8%,2.1%,2.1%,56.3%,63.0%,57.1%,60.4%,40.2%,48.9%,1.01,R32 (Valencia)
Career,86,25,61,29.1%,93-160,36.8%,1142-1329,46.2%,13-22,37.1%,67,76.0%,14.1%,8.2%,3.8%,60.5%,70.3%,48.8%,61.8%,33.3%,47.6%,0.87,
