Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2018,2,1,1,50.0%,1-3,25.0%,13-20,39.4%,0-0,-,0,,,,,,,,,,,,R16 (Obidos $25K)
2017,8,2,6,25.0%,4-13,23.5%,67-93,41.9%,0-2,0.0%,0,,,,,,,,,,,,R16 (2x)
2016,12,5,7,41.7%,13-15,46.4%,139-127,52.3%,1-2,33.3%,1,80.0%,20.0%,9.3%,11.2%,50.5%,83.3%,37.7%,60.7%,40.2%,50.7%,1.02,SF (Shrewsbury $10K)
2015,19,4,15,21.1%,13-30,30.2%,173-224,43.6%,1-5,16.7%,0,,,,,,,,,,,,QF (Dothan AL $50K)
2014,14,5,9,35.7%,11-20,35.5%,129-156,45.3%,1-3,25.0%,0,,,,,,,,,,,,SF (Redding CA 25K)
2013,20,8,12,40.0%,19-19,50.0%,184-172,51.7%,2-4,33.3%,0,,,,,,,,,,,,QF (2x)
2012,19,7,12,36.8%,20-25,44.4%,208-217,48.9%,1-3,25.0%,0,,,,,,,,,,,,QF (3x)
2011,29,13,16,44.8%,30-27,52.6%,260-245,51.5%,0-2,0.0%,0,,,,,,,,,,,,SF (Saguenay 50K)
2010,27,12,15,44.4%,26-29,47.3%,249-267,48.3%,3-4,42.9%,0,,,,,,,,,,,,SF (Grapevine TX 50K)
2009,33,17,16,51.5%,36-31,53.7%,334-322,50.9%,3-4,42.9%,0,,,,,,,,,,,,F (Carson CA 50K)
2008,21,9,12,42.9%,21-23,47.7%,218-205,51.5%,1-4,20.0%,0,,,,,,,,,,,,SF (Auburn AL 50K)
2007,12,4,8,33.3%,13-17,43.3%,127-155,45.0%,3-0,100.0%,0,,,,,,,,,,,,SF (Ashland KY 50K)
2006,4,0,4,0.0%,1-6,14.3%,26-38,40.6%,0-1,0.0%,0,,,,,,,,,,,,R32 (4x)
2005,2,0,2,0.0%,1-4,20.0%,16-29,35.6%,0-0,-,0,,,,,,,,,,,,R32 (2x)
2004,3,2,1,66.7%,4-2,66.7%,31-23,57.4%,0-0,-,0,,,,,,,,,,,,QF (Surbiton 25K)
2002,4,3,1,75.0%,7-2,77.8%,53-34,60.9%,1-1,50.0%,0,,,,,,,,,,,,SF (Surbiton 25K)
2001,1,0,1,0.0%,0-2,0.0%,8-13,38.1%,0-0,-,0,,,,,,,,,,,,R32 (Surbiton 25K)
2000,3,2,1,66.7%,4-3,57.1%,39-33,54.2%,0-2,0.0%,0,,,,,,,,,,,,QF (Surbiton 25K)
1999,2,0,2,0.0%,0-3,0.0%,6-18,25.0%,0-1,0.0%,0,,,,,,,,,,,,R32 (2x)
1998,8,7,1,87.5%,13-1,92.9%,84-46,64.6%,2-1,66.7%,0,,,,,,,,,,,,W (Midland 50K)
1997,3,1,2,33.3%,2-2,50.0%,17-18,48.6%,0-2,0.0%,0,,,,,,,,,,,,R16 (Austin TX 75K)
1996,3,2,1,66.7%,4-4,50.0%,35-39,47.3%,1-0,100.0%,0,,,,,,,,,,,,QF (Indian Wells 75K)
Career,249,104,145,41.8%,243-281,46.4%,2416-2494,49.2%,20-41,32.8%,1,80.0%,20.0%,9.3%,11.2%,50.5%,83.3%,37.7%,60.7%,40.2%,50.7%,1.02,
