Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2017 Saguenay $60K R16,L vs Xu,13% (1/8),100% (1/1),1/4,71% (5/7),0% (0/5),1/1,0/0,1/2,0/0,1/1
2017 Saguenay $60K R32,W vs Yurovsky,57% (8/14),88% (7/8),2/4,31% (4/13),0% (0/4),5/5,0/0,1/1,0/0,0/0
2017 Brisbane $25K R32,L vs Rogowska,22% (2/9),100% (2/2),1/4,60% (6/10),17% (1/6),1/2,0/0,2/3,0/0,2/2
2017 Penrith $25K R32,L vs Chiang,25% (2/8),100% (2/2),2/4,89% (8/9),25% (2/8),1/2,0/0,0/2,0/0,0/1
2017 Nottingham Q1,L vs Dolehide,0% (0/9),- (0/0),0/1,40% (4/10),25% (1/4),0/0,0/0,0/2,0/0,0/1
2017 Mildura $25K R32,L vs Dart,36% (4/11),50% (2/4),0/3,40% (4/10),25% (1/4),2/2,0/0,1/1,0/0,0/0
2016 Cordenons $10K R16,L vs Vrljic,25% (4/16),75% (3/4),1/4,44% (7/16),29% (2/7),2/3,0/0,2/3,0/0,0/1
2016 Cordenons $10K R32,W vs Stadler,56% (5/9),60% (3/5),0/0,22% (2/9),100% (2/2),3/3,2/2,0/0,1/1,0/0
2016 Limoges R32,L vs Vikhlyantseva,47% (7/15),43% (3/7),1/1,40% (6/15),50% (3/6),3/3,1/1,1/3,0/0,0/1
2016 Shrewsbury $10K SF,L vs Sugnaux,27% (3/11),67% (2/3),0/2,55% (6/11),50% (3/6),1/2,0/0,0/1,0/0,0/1
2016 Shrewsbury $10K R16,W vs Barnett,78% (7/9),71% (5/7),0/2,33% (3/9),33% (1/3),2/3,0/0,0/0,0/0,0/0
2016 Shrewsbury $10K R32,W vs Griffiths,100% (6/6),83% (5/6),0/0,0% (0/7),- (0/0),5/5,2/2,0/0,1/1,0/0
2016 Granby $50K R16,L vs Minnen,38% (6/16),83% (5/6),1/3,44% (7/16),43% (3/7),3/5,1/2,2/3,0/1,1/1
2016 Granby $50K R32,W vs Wacnik,88% (7/8),100% (7/7),2/2,43% (3/7),33% (1/3),3/5,0/0,0/0,0/0,0/0
2016 Sacramento CA $50K R32,L vs Sawayanagi,13% (1/8),100% (1/1),1/5,75% (6/8),17% (1/6),1/1,0/0,1/1,0/0,0/0
2016 Surbiton $50K R32,L vs Appleton,45% (5/11),40% (2/5),1/4,45% (5/11),20% (1/5),1/2,0/0,2/2,0/0,1/1
2016 Charlottesville VA $50K R32,L vs Rogowska,33% (3/9),33% (1/3),0/4,63% (5/8),20% (1/5),0/1,0/0,1/1,0/0,0/0
2015 Las Vegas NV $50K R32,L vs Brady,33% (5/15),80% (4/5),0/3,27% (4/15),0% (0/4),1/3,0/0,0/1,0/0,0/1
2015 Albuquerque NM $75K R32,L vs Jones,44% (4/9),75% (3/4),2/5,100% (8/8),25% (2/8),0/3,0/0,0/1,0/0,0/0
2015 Redding CA $25K R32,L vs El Tabakh,25% (3/12),33% (1/3),0/3,42% (5/12),40% (2/5),0/1,0/0,0/0,0/0,0/0
2017 (6 matches),,28.8%,82.4%,30.0%,52.5%,16.1%,83.3%,-,45.5%,-,60.0%
2016 (11 matches),,45.8%,68.5%,25.9%,42.7%,36.0%,72.7%,85.7%,64.3%,66.7%,40.0%
2015 (7 matches),,39.0%,66.7%,29.6%,53.2%,24.4%,44.4%,100.0%,42.9%,100.0%,66.7%
2014 (4 matches),,44.7%,58.8%,28.6%,65.8%,8.0%,11.1%,0.0%,66.7%,-,75.0%
2013 (10 matches),,41.2%,67.3%,46.4%,43.0%,36.5%,80.0%,70.0%,66.7%,66.7%,50.0%
Career (43 matches),,42.0%,69.8%,36.1%,48.1%,27.1%,66.7%,72.0%,58.5%,72.7%,56.5%
