Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,68,31,37,45.6%,73-83,46.8%,714-754,48.6%,11-7,61.1%,62,62.2%,35.5%,3.2%,7.3%,64.7%,62.8%,43.9%,56.1%,43.7%,50.0%,1.00
Clay,35,12,23,34.3%,33-50,39.8%,382-416,47.9%,5-9,35.7%,35,60.1%,37.3%,2.0%,6.4%,65.9%,59.8%,42.8%,54.0%,44.3%,49.1%,0.96
Grass,17,7,10,41.2%,14-24,36.8%,171-200,46.1%,2-5,28.6%,17,72.9%,26.4%,2.8%,7.6%,63.5%,64.0%,44.5%,56.9%,38.6%,48.1%,0.89
Grand Slams,31,13,18,41.9%,30-40,42.9%,297-348,46.0%,5-2,71.4%,30,58.1%,37.1%,3.0%,6.9%,66.4%,60.0%,40.3%,53.4%,43.7%,48.6%,0.94
Premiers,18,7,11,38.9%,17-26,39.5%,184-215,46.1%,0-3,0.0%,18,57.5%,35.2%,2.8%,8.1%,64.4%,61.9%,41.6%,54.7%,42.0%,48.3%,0.93
Internationals,63,27,36,42.9%,66-82,44.6%,710-724,49.5%,12-16,42.9%,59,66.2%,34.2%,2.8%,6.9%,64.0%,63.3%,45.3%,56.8%,43.2%,50.0%,1.00
Finals,1,1,0,100.0%,2-0,100.0%,13-8,61.9%,0-0,-,1,72.7%,50.0%,11.1%,6.9%,69.4%,72.0%,31.8%,59.7%,51.5%,55.7%,1.28
Semi-finals,2,1,1,50.0%,2-3,40.0%,21-27,43.8%,1-0,100.0%,2,54.2%,30.4%,0.6%,6.4%,67.4%,59.5%,41.1%,53.5%,42.8%,48.5%,0.92
Quarter-finals,8,2,6,25.0%,5-12,29.4%,69-83,45.4%,0-3,0.0%,8,60.0%,32.4%,1.8%,5.1%,68.0%,59.2%,44.2%,54.4%,42.2%,48.2%,0.93
vs Righties,111,46,65,41.4%,110-145,43.1%,1170-1250,48.3%,14-20,41.2%,106,62.9%,35.6%,2.9%,7.0%,64.9%,62.0%,44.1%,55.7%,43.3%,49.5%,0.98
vs Lefties,9,4,5,44.4%,10-12,45.5%,97-120,44.7%,4-1,80.0%,8,61.6%,28.2%,2.0%,7.6%,65.1%,62.0%,38.8%,53.9%,41.9%,47.9%,0.91
vs Top 10,10,0,10,0.0%,2-20,9.1%,60-135,30.8%,1-1,50.0%,9,42.6%,21.9%,2.2%,7.0%,67.4%,54.3%,32.0%,47.0%,37.0%,42.3%,0.70
