Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2018 Linz Q1,L vs Grammatikopoulou,0.88,0.81,51.3,4.7,8.3%,58.3%,2.4%,42.9%,46.2%,43.8%
2018 US Open R64,L vs Williams,1.02,0.64,45.2,2.1,7.1%,46.4%,0.0%,40.0%,37.9%,32.1%
2018 US Open R128,W vs Dolehide,1.09,1.35,61.1,2.0,2.8%,75.0%,0.0%,54.8%,38.5%,47.1%
2018 New Haven Q2,L vs Parmentier,1.05,0.63,50.4,3.5,2.6%,52.6%,0.0%,48.6%,26.7%,33.3%
2018 Gstaad R32,L vs Rodina,0.90,0.94,117.8,11.9,8.1%,59.7%,3.5%,56.1%,45.9%,42.0%
2018 Wimbledon R128,L vs Suarez Navarro,0.97,0.59,40.4,2.1,9.4%,65.6%,0.0%,37.9%,17.9%,41.7%
2018 Mallorca R16,L vs Maria,1.04,0.71,60.8,3.4,2.5%,47.5%,8.1%,67.6%,37.8%,20.0%
2018 Mallorca R32,W vs Schiavone,0.96,1.18,69.0,2.1,1.7%,58.6%,1.9%,72.2%,46.3%,39.2%
2018 s-Hertogenbosch R32,L vs Schoofs,0.95,0.75,54.0,2.3,0.0%,55.0%,0.0%,45.9%,40.0%,37.5%
2018 Roland Garros R128,L vs Ferro,0.86,0.68,44.8,2.0,3.4%,48.3%,0.0%,48.1%,32.4%,50.0%
2018 Nurnberg R32,L vs Barthel,0.93,0.80,54.0,2.2,0.0%,60.0%,0.0%,35.9%,38.1%,51.3%
2018 Prague R32,L vs Vikhlyantseva,1.07,0.86,59.8,2.4,0.0%,44.4%,0.0%,40.0%,40.0%,53.6%
2018 Stuttgart R32,L vs Diyas,1.02,0.63,48.6,2.2,11.5%,53.8%,0.0%,40.9%,29.0%,35.7%
2018 Stuttgart Q3,L vs Vondrousova,0.99,0.82,62.6,4.6,4.2%,58.3%,0.0%,43.5%,34.9%,46.2%
2018 Stuttgart Q2,W vs Zaja,1.06,1.36,52.8,4.0,5.4%,51.4%,0.0%,81.8%,37.5%,51.4%
2018 Stuttgart Q1,W vs Honcova,1.52,3.45,26.5,2.0,4.5%,68.2%,0.0%,71.4%,66.7%,70.6%
2018 Lugano R32,L vs Flipkens,0.80,0.83,71.0,7.1,2.4%,63.4%,0.0%,44.7%,43.5%,52.3%
2018 Miami R32,L vs Diyas,1.01,0.84,58.7,56.1,4.1%,40.8%,2.1%,56.3%,39.5%,47.4%
2018 Miami R64,W vs Goerges,1.09,1.14,71.5,3.7,1.6%,62.9%,0.0%,56.9%,45.6%,37.7%
2018 Miami R128,W vs Maria,1.03,1.66,50.9,2.0,0.0%,73.3%,11.1%,70.4%,40.7%,50.0%
2018 (28 matches),,0.99,0.93,58.4,2.7,4.0%,57.3%,1.6%,54.0%,40.4%,42.7%
2017 (49 matches),,1.03,1.08,58.6,2.6,2.4%,56.2%,1.8%,57.9%,43.8%,46.1%
2016 (55 matches),,1.01,1.05,61.0,2.9,2.5%,54.2%,1.9%,56.3%,45.1%,48.3%
2015 (34 matches),,1.02,1.02,60.5,2.9,3.0%,57.6%,1.9%,55.2%,44.6%,42.3%
2014 (19 matches),,1.01,1.07,57.6,2.8,3.0%,57.2%,1.4%,55.5%,44.8%,47.8%
Career (210 matches),,1.01,1.04,58.9,2.7,2.9%,56.3%,1.9%,56.1%,44.5%,45.6%
