Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2018 Brisbane R32,L vs Krunic,0.0%,-,8.2%,53.8%,16.8%,21.2%,100.0%,7.1%,28.6%,0.4%,0.0%,-24,-19
2017 Beijing R64,L vs Radwanska,0.0%,-,16.1%,50.0%,7.4%,12.0%,0.0%,4.4%,10.0%,1.0%,0.0%,-102,-93
2017 US Open R128,L vs Sevastova,0.0%,-,13.5%,61.1%,4.7%,6.7%,0.0%,0.9%,11.1%,0.3%,0.0%,-43,-31
2017 Wimbledon R32,L vs Svitolina,0.0%,-,11.1%,53.8%,14.0%,25.0%,50.0%,0.0%,0.0%,0.5%,0.0%,-44,-25
2017 Roland Garros R32,L vs Pliskova,0.0%,-,3.6%,50.0%,10.9%,11.8%,0.0%,3.6%,20.0%,0.5%,0.0%,-101,-93
2017 Miami R64,L vs Putintseva,0.0%,-,13.8%,61.9%,14.9%,37.9%,0.0%,3.1%,8.7%,0.7%,66.7%,-93,-84
2017 Miami R128,W vs Gibbs,0.0%,-,15.4%,78.9%,8.5%,18.5%,0.0%,3.1%,10.5%,0.6%,50.0%,-98,-94
2017 Australian Open R64,L vs Kerber,0.0%,-,13.1%,69.2%,8.9%,11.3%,9.1%,5.5%,12.5%,0.4%,0.0%,-34,-21
2016 ITF Biarritz QF,L vs Sramkova,0.0%,-,10.3%,83.3%,23.7%,18.2%,100.0%,7.5%,37.5%,0.7%,100.0%,-42,12
2016 Australian Open R128,L vs Zheng,0.0%,-,7.7%,50.0%,10.0%,20.0%,0.0%,0.0%,0.0%,0.0%,-,-9,41
2015 Stuttgart R16,L vs Garcia,0.0%,-,0.7%,100.0%,9.2%,11.1%,0.0%,3.6%,40.0%,0.0%,-,-91,-80
2015 Katowice R16,L vs Van Uytvanck,0.0%,-,5.9%,71.4%,15.2%,27.3%,0.0%,3.8%,14.3%,0.0%,-,-21,3
2015 Australian Open R128,W vs Suarez Navarro,0.0%,-,3.2%,33.3%,16.1%,33.3%,0.0%,8.8%,26.7%,0.0%,-,-7,51
2014 Australian Open Q Q2,L vs Minella,1.5%,100.0%,1.6%,100.0%,9.3%,19.2%,0.0%,4.2%,15.4%,0.0%,-,-49,-27
Career (14 matches),,0.1%,100.0%,9.3%,63.0%,10.9%,18.3%,14.8%,3.9%,13.5%,0.4%,25.0%,-59,-40
