Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,5,Hard,11,6,5,54.5%,2,2,0,100.0%,2014,2018,R32,11,1.03,6.3%,8.2%,61.6%,64.0%,46.3%,57.2%,44.0%,44.7%,44.3%
Roland Garros,6,Clay,12,6,6,50.0%,2,2,0,100.0%,2013,2018,R32,12,0.95,2.4%,3.2%,68.0%,54.6%,44.4%,51.4%,46.4%,50.8%,41.7%
Wimbledon,5,Grass,12,7,5,58.3%,2,1,1,50.0%,2013,2018,R32,9,0.88,3.1%,7.6%,61.8%,61.4%,41.5%,53.8%,40.7%,51.3%,49.1%
US Open,6,Hard,11,5,6,45.5%,3,1,2,33.3%,2013,2018,R32,10,0.97,2.0%,5.6%,63.1%,60.0%,42.6%,53.6%,45.1%,59.8%,40.2%
Stuttgart,8,Clay,17,8,9,47.1%,2,0,2,0.0%,2012,2018,R16,16,1.01,3.5%,7.6%,63.4%,64.6%,42.7%,56.6%,44.0%,51.6%,49.2%
Luxembourg,5,Hard,14,10,4,71.4%,5,4,1,80.0%,2013,2018,W,13,1.20,3.9%,6.6%,61.1%,69.6%,47.2%,60.8%,47.0%,64.6%,51.0%
Miami,5,Hard,9,4,5,44.4%,1,1,0,100.0%,2011,2018,R32,8,1.02,2.0%,7.5%,65.4%,60.7%,43.4%,54.7%,46.3%,54.0%,42.5%
Linz,5,Hard,8,3,5,37.5%,3,2,1,66.7%,2014,2018,R16,7,0.99,3.5%,5.8%,59.9%,59.1%,45.5%,53.6%,46.0%,42.2%,40.5%
New Haven,4,Hard,10,6,4,60.0%,0,0,0,-,2015,2018,Q3,7,0.94,4.2%,7.6%,62.9%,63.8%,43.8%,56.3%,41.0%,54.0%,42.3%
Gstaad,3,Clay,7,4,3,57.1%,6,3,3,50.0%,2016,2018,QF,7,1.07,3.8%,8.0%,61.8%,65.0%,42.5%,56.4%,46.6%,58.1%,43.2%
