Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2024 Wimbledon R128,L vs Samsonova,1.11,0.73,54.5,2.1,6.1%,59.2%,2.3%,51.2%,23.3%,35.9%
2023 US Open R64,L vs Schmiedlova,0.92,0.66,54.7,3.4,2.8%,55.6%,0.0%,59.4%,29.4%,32.3%
2023 US Open R128,W vs Sakkari,1.20,1.38,51.8,3.4,5.6%,69.4%,6.1%,60.6%,41.4%,38.5%
2023 Wimbledon R64,L vs Cocciaretto,0.75,0.53,34.7,2.1,4.0%,44.0%,0.0%,50.0%,45.2%,30.0%
2023 Bad Homburg R16,W vs Andreescu,1.07,3.03,39.8,2.0,17.4%,82.6%,14.3%,85.7%,36.7%,53.6%
2023 Roland Garros R128,L vs Gauff,1.20,0.64,55.3,4.4,2.1%,51.1%,0.0%,54.3%,19.4%,32.1%
2023 Auckland F,L vs Gauff,0.92,0.61,37.6,2.2,8.0%,52.0%,4.2%,33.3%,50.0%,25.0%
2022 Warsaw R32,L vs Chwalinska,0.85,0.75,54.6,2.5,2.9%,55.9%,3.2%,41.9%,41.2%,48.5%
2022 Wimbledon R128,L vs Dart,0.89,0.65,39.2,2.0,9.7%,54.8%,7.1%,32.1%,38.7%,43.3%
2021 US Open R64,L vs Svitolina,0.93,0.32,51.3,2.4,12.5%,46.9%,3.4%,69.0%,24.0%,4.3%
2021 US Open R128,W vs Bogdan,1.04,1.06,112.1,20.3,8.2%,67.1%,6.4%,51.3%,37.1%,45.5%
2021 W25 Platja D'Aro F,W vs Burillo Escorihuela,1.10,1.25,65.2,2.2,4.1%,40.8%,0.0%,57.1%,55.0%,61.1%
2019 W15 Gonesse F,L vs Molinaro,0.83,0.91,67.9,3.2,0.0%,66.7%,0.0%,56.8%,37.3%,45.8%
2019 W15 Gonesse SF,W vs Dartron,0.98,1.58,55.9,2.7,3.6%,71.4%,0.0%,74.1%,40.0%,48.1%
2019 W15 Gonesse QF,W vs Bassols Ribera,0.94,1.64,43.1,2.1,0.0%,66.7%,0.0%,72.7%,43.6%,63.2%
2019 W15 Gonesse R16,W vs Sibille,1.05,1.53,51.2,2.1,0.0%,66.7%,0.0%,65.4%,37.9%,60.7%
2019 W15 Amiens F,W vs Simion,1.01,1.66,44.2,2.2,0.0%,60.0%,8.0%,72.0%,61.5%,50.0%
2019 W15 Amiens SF,W vs Morderger,0.99,1.38,58.2,2.2,3.0%,54.5%,0.0%,75.0%,50.0%,48.4%
2019 W15 Amiens QF,W vs Moratelli,1.02,1.22,49.3,4.0,0.0%,48.9%,0.0%,58.1%,56.3%,54.5%
2019 W15 Amiens R32,W vs Hertel,0.96,1.21,58.6,3.4,2.9%,60.0%,0.0%,54.8%,52.3%,54.8%
2024 (1 matches),,1.11,0.73,54.5,2.1,6.1%,59.2%,2.3%,51.2%,23.3%,35.9%
2023 (6 matches),,1.01,0.86,46.6,2.7,5.7%,58.3%,3.4%,56.7%,37.0%,34.9%
2022 (2 matches),,0.87,0.70,47.3,2.2,6.2%,55.4%,5.1%,37.3%,40.0%,46.0%
2021 (3 matches),,1.04,0.97,86.7,3.2,7.8%,55.4%,3.8%,56.4%,40.0%,42.4%
2019 (15 matches),,0.97,1.21,52.9,2.5,1.4%,58.6%,1.6%,61.6%,47.4%,52.3%
Career (68 matches),,1.01,1.05,55.5,2.6,3.8%,57.3%,2.7%,55.5%,44.8%,45.5%
