Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2023 US Open R128,W vs Sakkari,0.0%,-,15.3%,68.4%,14.5%,33.3%,33.3%,18.2%,38.1%,0.5%,0.0%,52,49
2023 Bad Homburg R16,W vs Andreescu,0.0%,-,10.8%,63.6%,20.0%,31.3%,0.0%,23.3%,55.6%,0.8%,0.0%,-20,34
2023 Roland Garros R128,L vs Gauff,0.0%,-,16.4%,68.0%,6.5%,20.8%,0.0%,7.1%,15.2%,1.1%,33.3%,40,23
2023 Auckland F,L vs Gauff,0.0%,-,11.3%,46.2%,1.3%,0.0%,0.0%,7.7%,12.5%,0.0%,-,-49,-47
2022 Warsaw R32,L vs Chwalinska,0.0%,-,22.0%,48.3%,11.7%,26.5%,7.7%,10.3%,4.8%,1.7%,40.0%,51,21
2021 US Open R64,L vs Svitolina,0.0%,-,7.3%,50.0%,5.3%,18.8%,0.0%,5.6%,12.5%,0.8%,0.0%,-72,-60
2021 US Open R128,W vs Bogdan,0.0%,-,7.4%,50.0%,11.3%,24.6%,66.7%,10.1%,18.8%,0.7%,75.0%,-45,-25
2021 ITF Platja F,W vs Burillo Escorihuela,0.0%,-,12.1%,76.2%,10.7%,20.9%,0.0%,8.8%,28.6%,0.7%,33.3%,3,-14
2016 Gstaad SF,L vs Golubic,0.0%,-,9.7%,45.5%,13.5%,11.8%,28.6%,6.8%,22.2%,1.6%,33.3%,110,114
Career (9 matches),,0.0%,-,12.0%,58.5%,10.2%,21.4%,20.5%,9.9%,20.1%,0.9%,36.4%,0,2
