Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2025,19,12,7,63.2%,27-18,60.0%,223-189,54.1%,1-3,25.0%,19,77.7%,30.7%,9.4%,7.5%,59.0%,71.7%,47.2%,61.6%,42.4%,51.9%,1.10,F (Vic 125)
2024,21,13,8,61.9%,29-20,59.2%,248-220,53.0%,3-4,42.9%,11,67.4%,40.5%,6.3%,6.5%,57.8%,67.2%,42.1%,56.6%,46.4%,51.4%,1.07,F (La Bisbal d'Emporda 125)
2023,12,9,3,75.0%,19-9,67.9%,151-118,56.1%,3-1,75.0%,3,73.0%,39.5%,5.2%,7.2%,58.6%,69.4%,44.2%,59.0%,45.3%,52.1%,1.11,F (W100 Oeiras)
2022,36,21,15,58.3%,51-42,54.8%,447-413,52.0%,6-3,66.7%,18,71.4%,32.1%,5.1%,6.3%,62.0%,66.6%,48.0%,59.6%,43.6%,51.8%,1.08,W (W60 Hamburg)
2021,38,28,10,73.7%,58-29,66.7%,447-352,55.9%,7-0,100.0%,0,,,,,,,,,,,,W (3x)
2020,11,8,3,72.7%,17-4,81.0%,119-58,67.2%,1-0,100.0%,0,,,,,,,,,,,,F (W15 Heraklion)
2019,25,18,7,72.0%,34-14,70.8%,254-177,58.9%,4-1,80.0%,0,,,,,,,,,,,,W (W15 Amiens)
2018,13,11,2,84.6%,22-5,81.5%,153-90,63.0%,0-0,-,0,,,,,,,,,,,,W (Badenweiler 15K)
2017,35,22,13,62.9%,49-30,62.0%,394-322,55.0%,6-2,75.0%,0,,,,,,,,,,,,F (2x)
2016,11,5,6,45.5%,11-12,47.8%,102-110,48.1%,1-2,33.3%,0,,,,,,,,,,,,R16 (5x)
2015,4,3,1,75.0%,7-2,77.8%,50-34,59.5%,1-0,100.0%,0,,,,,,,,,,,,SF (Madrid $10K)
2013,1,0,1,0.0%,1-2,33.3%,12-18,40.0%,1-0,100.0%,0,,,,,,,,,,,,R32 (Benicarlo 10K)
Career,226,150,76,66.4%,325-187,63.5%,2600-2101,55.3%,34-16,68.0%,51,72.8%,34.0%,6.8%,6.8%,59.8%,68.6%,46.1%,59.6%,43.9%,51.8%,1.09,
