Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2024 Wimbledon R128,L vs Samsonova,19,37,0.5,10.9%,21.3%,15,33,0.5,9.4%,20.6%,5.0%,3.8%,0.9,15.5%,17.2%
2023 US Open R64,L vs Schmiedlova,19,39,0.5,14.3%,29.3%,18,33,0.5,15.0%,27.5%,9.2%,3.3%,0.8,11.3%,13.5%
2023 US Open R128,W vs Sakkari,22,21,1.0,17.7%,16.9%,18,21,0.9,15.5%,18.1%,6.9%,6.9%,0.8,12.1%,14.5%
2023 Wimbledon R64,L vs Cocciaretto,8,27,0.3,7.4%,25.0%,7,21,0.3,7.4%,22.1%,4.2%,3.2%,0.7,11.1%,16.7%
2023 Wimbledon R128,W vs Sherif,49,25,2.0,23.0%,11.7%,46,21,2.2,22.9%,10.4%,12.9%,9.0%,1.5,16.0%,10.8%
2023 Bad Homburg R16,W vs Andreescu,26,6,4.3,25.5%,5.9%,19,5,3.8,21.1%,5.6%,8.9%,8.9%,0.6,10.8%,19.6%
2023 Roland Garros R128,L vs Gauff,23,44,0.5,15.1%,28.9%,22,41,0.5,15.3%,28.5%,8.3%,4.9%,0.8,10.5%,13.8%
2023 Auckland F,L vs Gauff,12,23,0.5,10.6%,20.4%,9,21,0.4,8.9%,20.8%,5.0%,4.0%,1.0,17.7%,17.7%
2022 Warsaw R32,L vs Chwalinska,23,39,0.6,17.4%,29.5%,21,37,0.6,16.7%,29.4%,11.1%,5.6%,0.6,10.6%,17.4%
2022 Wimbledon R128,L vs Dart,18,24,0.8,15.0%,20.0%,13,20,0.7,12.1%,18.7%,10.3%,1.9%,1.2,16.7%,14.2%
2021 US Open R64,L vs Svitolina,17,26,0.7,15.6%,23.9%,12,25,0.5,12.0%,25.0%,8.0%,4.0%,2.0,20.2%,10.1%
2021 US Open R128,W vs Bogdan,52,28,1.9,17.4%,9.4%,40,20,2.0,14.7%,7.4%,12.9%,1.8%,1.3,14.0%,10.7%
2021 W25 Platja D'Aro F,W vs Burillo Escorihuela,29,47,0.6,16.7%,27.0%,27,43,0.6,16.2%,25.7%,11.4%,4.8%,0.4,9.8%,23.0%
2016 Gstaad SF,L vs Golubic,14,40,0.4,12.4%,35.4%,10,33,0.3,9.9%,32.7%,7.9%,2.0%,0.6,8.8%,15.0%
Career (14 matches),,331,426,0.8,16.0%,20.6%,277,374,0.7,14.6%,19.7%,9.3%,4.5%,0.9,13.3%,14.9%
