Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2023 US Open R128,W vs Sakkari,3.9,3.7,4.2,60.6%,48.3%,47.1%,28.6%,38.2%,8.9%,4.0,5.7,8.5,7.7
2023 Bad Homburg R16,W vs Andreescu,3.2,2.5,3.7,60.3%,68.4%,50.0%,100.0%,55.8%,7.5%,10.5,16.9,6.0,12.2
2023 Roland Garros R128,L vs Gauff,4.5,4.5,4.4,41.0%,43.9%,52.6%,28.6%,46.1%,6.6%,-6.0,-5.0,-14.0,-10.1
2023 Auckland F,L vs Gauff,4.5,4.8,4.3,39.1%,43.5%,40.0%,38.5%,45.4%,6.7%,-4.0,-4.3,-5.5,-5.1
2022 Warsaw R32,L vs Chwalinska,5.0,4.6,5.5,47.1%,48.8%,42.3%,50.0%,48.1%,14.1%,2.0,1.5,2.5,2.0
2021 US Open R64,L vs Svitolina,5.4,6.0,4.5,44.4%,35.5%,14.3%,35.3%,58.9%,15.8%,-6.5,-4.8,-5.0,-6.0
2021 US Open R128,W vs Bogdan,4.8,4.1,5.6,54.6%,50.0%,52.8%,37.1%,65.9%,12.7%,11.5,3.1,4.5,2.6
2021 ITF Platja F,W vs Burillo Escorihuela,5.5,5.8,5.2,55.2%,56.5%,46.4%,46.2%,72.3%,10.9%,16.0,5.5,2.5,2.4
2016 Gstaad SF,L vs Golubic,3.8,3.5,4.4,53.0%,26.9%,46.7%,0.0%,59.4%,15.8%,1.5,1.4,-5.0,-8.2
Career (9 matches),,4.6,4.4,4.8,51.2%,47.7%,46.3%,38.3%,57.3%,11.0%,3.2,2.1,-0.6,-0.6
