Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2024 US Open R128,L vs Krueger,24% (5/21),60% (3/5),1/5,35% (7/20),29% (2/7),1/3,1/1,1/1,0/0,0/0
2024 Chicago CH R16,W vs Basavareddy,63% (5/8),100% (5/5),1/1,13% (1/8),0% (0/1),3/3,0/1,0/0,0/0,0/0
2024 Granby CH SF,L vs Yunchaokete,29% (2/7),50% (1/2),1/5,75% (6/8),0% (0/6),1/1,0/0,0/1,0/0,0/1
2024 Marseille R32,L vs Korda,29% (4/14),75% (3/4),0/2,40% (6/15),50% (3/6),3/3,1/1,2/3,0/0,2/2
2022 US Open R64,L vs Berrettini,15% (3/20),67% (2/3),0/2,32% (6/19),67% (4/6),2/2,1/1,3/3,0/0,2/2
2022 US Open R128,W vs Etcheverry,28% (5/18),80% (4/5),0/1,11% (2/19),50% (1/2),3/3,2/2,1/1,1/1,0/0
2022 Wimbledon R64,L vs Garin,8% (1/12),0% (0/1),0/5,55% (6/11),0% (0/6),0/0,0/0,2/3,0/0,1/1
2022 Wimbledon R128,W vs Huesler,19% (5/26),80% (4/5),1/3,24% (6/25),50% (3/6),2/2,0/0,2/2,0/0,0/0
2021 Villena CH R16,W vs Lopez,50% (5/10),40% (2/5),0/0,27% (3/11),100% (3/3),2/2,2/2,1/1,1/1,0/0
2019 Segovia CH SF,L vs Kotov,36% (4/11),25% (1/4),0/4,50% (6/12),17% (1/6),1/1,0/0,1/3,0/0,0/0
2019 Segovia CH QF,W vs Rola,24% (4/17),50% (2/4),1/1,29% (5/17),80% (4/5),2/2,1/1,2/2,1/1,0/0
2019 Segovia CH R32,W vs Vanni,31% (4/13),75% (3/4),0/0,21% (3/14),0% (0/3),1/1,0/0,3/3,0/0,0/0
2019 M25 Porto SF,L vs Rodrigues,0% (0/7),- (0/0),0/5,71% (5/7),0% (0/5),0/0,0/0,0/0,0/0,0/0
2019 M25 Ajaccio R32,W vs Beauge,67% (6/9),83% (5/6),0/0,27% (3/11),0% (0/3),3/4,1/2,0/0,1/2,0/0
2019 M25 Bakio QF,W vs Vivero Gonzalez,18% (2/11),100% (2/2),0/1,18% (2/11),50% (1/2),1/1,0/1,1/1,0/0,0/0
2019 M25 Bakio R32,W vs Skatov,88% (7/8),86% (6/7),1/2,38% (3/8),33% (1/3),3/5,1/2,0/0,0/0,0/0
2019 M15 Setubal R16,W vs Bradley,55% (6/11),50% (3/6),1/2,23% (3/13),0% (0/3),1/3,1/3,0/0,1/1,0/0
2019 M15 Setubal R32,W vs Cabral,57% (4/7),100% (4/4),0/0,13% (1/8),100% (1/1),3/3,1/1,0/0,1/1,0/0
2019 M15 Tabarka QF,L vs Sorgi,43% (6/14),67% (4/6),2/6,50% (7/14),14% (1/7),1/3,0/1,1/1,0/0,1/1
2019 M15 Tabarka R32,W vs Uspensky,23% (3/13),67% (2/3),1/1,15% (2/13),50% (1/2),1/1,0/0,0/0,0/0,0/0
2024 (4 matches),,32.0%,75.0%,23.1%,39.2%,25.0%,80.0%,66.7%,60.0%,-,66.7%
2022 (4 matches),,18.4%,71.4%,9.1%,27.0%,40.0%,100.0%,100.0%,88.9%,100.0%,100.0%
2021 (1 matches),,50.0%,40.0%,-,27.3%,100.0%,100.0%,100.0%,100.0%,100.0%,-
2019 (37 matches),,42.9%,73.4%,26.0%,30.2%,28.2%,76.8%,67.6%,79.3%,83.3%,80.0%
2018 (8 matches),,35.1%,81.5%,15.4%,55.1%,30.2%,61.1%,66.7%,55.6%,100.0%,33.3%
Career (59 matches),,38.6%,72.7%,23.1%,34.9%,30.5%,74.2%,70.6%,74.1%,83.3%,66.7%
