Match,Result,Unret%,<=3 W%,RiP W%,SvImpact,1st: Unret%,<=3 W%,RiP W%,SvImpact,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,2ndAgg
2024 Chicago CH R16,W vs Basavareddy,35.7%,47.6%,68.2%,41.7%,42.9%,60.7%,81.3%,51.8%,46.2%,33.3%,-,33.3%,33.3%,33.3%,118
2024 Granby CH SF,L vs Yunchaokete,14.6%,27.1%,32.4%,18.8%,20.8%,37.5%,36.8%,29.2%,60.0%,42.9%,100.0%,10.0%,20.0%,27.8%,-26
2024 Marseille R32,L vs Korda,32.0%,37.1%,55.2%,38.2%,41.5%,49.2%,55.3%,50.9%,50.0%,48.6%,40.0%,16.7%,16.7%,55.0%,19
2021 Villena CH R16,W vs Lopez,36.8%,50.0%,54.3%,44.6%,41.8%,54.5%,53.1%,52.5%,53.6%,33.3%,50.0%,26.3%,42.1%,57.1%,65
Career (4 matches),,30.8%,40.7%,51.5%,37.1%,39.0%,51.2%,55.2%,48.5%,51.9%,40.7%,50.0%,19.4%,26.4%,44.8%,51
