Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2021 ITF Landisville Q2,L vs Raducanu,59.6%,42.9%,23.4%,3/8,2.34,13.2%,65.8%,44.0%,5.3%,2.52,22.2%,42.9%,33.3%,1.29,2.19,5.0%
2018 Chicago F,L vs Martic,63.0%,51.7%,0.0%,0/0,2.41,3.9%,60.6%,50.0%,0.0%,2.49,6.3%,69.2%,55.6%,0.0%,2.26,0.0%
2018 ITF Prague QF,L vs Swiatek,84.3%,47.5%,8.6%,3/3,2.13,5.7%,80.6%,44.0%,9.7%,1.99,10.0%,97.1%,50.0%,8.6%,2.32,0.0%
2017 Biel R16,L vs Mertens,79.2%,50.0%,7.5%,3/1,2.75,17.8%,73.3%,22.7%,6.7%,2.77,30.4%,87.0%,80.0%,8.7%,2.73,4.5%
2017 Australian Open R32,W vs Barty,66.7%,48.1%,12.3%,8/2,2.34,10.8%,70.2%,47.5%,1.8%,2.06,16.7%,63.6%,50.0%,40.9%,2.69,3.1%
2015 Luxembourg F,L vs Doi,69.3%,36.1%,2.3%,2/0,2.69,14.1%,65.5%,30.6%,3.6%,2.59,19.6%,80.6%,44.0%,0.0%,2.94,0.0%
2015 Beijing R32,L vs Radwanska,78.7%,55.7%,3.4%,3/0,2.38,15.6%,86.0%,51.0%,0.0%,2.16,33.3%,70.0%,66.7%,10.0%,2.56,0.0%
2015 Bastad F,L vs Larsson,67.8%,52.5%,2.3%,1/1,2.07,1.5%,69.4%,53.5%,1.6%,2.01,2.5%,72.7%,50.0%,4.5%,2.18,0.0%
2015 Bastad QF,W vs Peterson,82.0%,51.2%,2.0%,1/0,2.54,1.7%,84.8%,50.0%,0.0%,2.55,2.5%,86.7%,53.8%,6.7%,2.53,0.0%
2015 Antwerp QF,L vs Strycova,67.9%,44.7%,5.4%,2/1,2.74,22.5%,71.0%,45.5%,6.5%,2.59,34.8%,76.2%,43.8%,4.8%,2.94,5.9%
2014 Luxembourg R32,W vs Minella,63.6%,61.9%,4.5%,2/1,2.80,11.1%,62.9%,45.5%,0.0%,2.70,20.0%,74.1%,80.0%,11.1%,2.92,0.0%
2014 Bastad QF,W vs Kanepi,69.6%,61.8%,3.8%,3/0,2.19,4.9%,72.3%,55.9%,2.1%,2.30,8.0%,84.0%,71.4%,8.0%,2.01,0.0%
2014 Wimbledon R64,L vs Kvitova,55.8%,48.3%,15.4%,5/3,2.87,3.1%,60.0%,47.6%,17.1%,2.84,3.7%,57.1%,50.0%,14.3%,3.02,0.0%
2014 Australian Open R32,L vs Pennetta,65.4%,47.1%,7.7%,2/2,2.62,20.0%,60.0%,40.0%,4.0%,2.59,30.3%,82.6%,52.6%,13.0%,2.68,0.0%
2013 Hobart R32,W vs Barty,63.1%,65.9%,3.1%,2/0,2.08,12.8%,68.3%,57.1%,0.0%,2.06,20.8%,61.9%,84.6%,9.5%,2.09,4.3%
2012 Hobart F,W vs Wickmayer,88.0%,61.4%,2.0%,1/0,2.19,2.9%,97.2%,65.7%,0.0%,2.12,3.7%,90.0%,44.4%,10.0%,2.49,0.0%
2012 Hobart SF,W vs Kerber,83.6%,52.9%,6.6%,1/3,1.90,6.7%,87.5%,54.3%,2.5%,1.94,10.0%,88.9%,50.0%,16.7%,1.83,0.0%
Career (17 matches),,71.2%,51.9%,6.1%,62.7%,2.41,10.0%,72.9%,48.4%,3.2%,2.36,15.4%,77.6%,58.1%,12.6%,2.48,1.5%
