Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
23-Mar-2026,W50 Croissy-Beaubourg,Hard,R32,184,244,Julie Belgraver [FRA] d. Barthel,6-4 6-4,0.79,6.8%,20.3%,48.6%,69.4%,39.5%,6/9,1:19
02-Mar-2026,W50 Helsinki,Hard,SF,193,213,Noma Noha Akugue [GER] d. Barthel,7-6(8) 6-0,0.83,9.1%,9.1%,56.1%,67.6%,27.6%,4/9,1:35
02-Mar-2026,W50 Helsinki,Hard,QF,193,306,Barthel d. Elena Malygina [EST],7-5 6-2,1.27,4.9%,8.2%,57.4%,74.3%,42.3%,5/7,1:23
02-Mar-2026,W50 Helsinki,Hard,R16,193,297,Barthel d. Jule Niemeier [GER],6-4 6-2,1.23,10.8%,4.6%,56.9%,83.8%,17.9%,1/4,1:40
02-Mar-2026,W50 Helsinki,Hard,R32,193,658,Barthel d. Lea Nilsson [SWE],6-2 6-1,1.59,2.1%,6.3%,52.1%,68.0%,56.5%,3/5,1:29
23-Feb-2026,W75 Porto,Hard,QF,195,171,Anouk Koevermans [NED] d. Barthel,6-4 6-3,0.78,1.4%,11.4%,54.3%,50.0%,46.9%,5/10,1:29
23-Feb-2026,W75 Porto,Hard,R16,195,254,Barthel d. Justina Mikulskyte [LTU],6-4 6-4,1.14,10.3%,10.3%,57.7%,66.7%,33.3%,8/12,1:32
23-Feb-2026,W75 Porto,Hard,R32,195,267,Barthel d. Xinyu Gao [CHN],6-0 7-6(0),2.27,10.2%,6.1%,61.2%,83.3%,68.4%,1/2,1:12
16-Feb-2026,Les Sables D'Olonne 125,Hard,QF,203,152,(8) Dominika Salkova [CZE] d. Barthel,2-6 6-4 6-2,0.97,12.2%,14.3%,56.1%,69.1%,37.2%,9/14,1:45
16-Feb-2026,Les Sables D'Olonne 125,Hard,R16,203,217,Barthel d. Camilla Rosatello [ITA],6-1 6-7(5) 6-1,1.57,2.3%,5.8%,51.2%,72.7%,71.4%,1/2,1:46
16-Feb-2026,Les Sables D'Olonne 125,Hard,R32,203,318,Barthel d. (LL) Tiphanie Fiquet [FRA],4-6 6-0 6-0,1.72,8.7%,5.8%,52.2%,72.2%,63.6%,8/9,1:25
09-Feb-2026,W75 Prague,Hard,QF,208,106,Sinja Kraus [AUT] d. Barthel,7-5 6-3,0.69,12.2%,17.6%,52.7%,71.8%,22.9%,4/10,1:20
09-Feb-2026,W75 Prague,Hard,R16,208,752,Barthel d. Sarah Melany Fajmonova [CZE],6-4 6-3,1.16,3.1%,15.4%,53.8%,74.3%,36.7%,3/6,1:20
09-Feb-2026,W75 Prague,Hard,R32,208,377,Barthel d. Caijsa Wilda Hennemann [SWE],6-3 6-4,1.30,4.8%,4.8%,61.9%,74.4%,58.3%,2/3,1:12
01-Feb-2026,Ostrava,Hard,R32,215,121,Linda Fruhvirtova [CZE] d. (Q) Barthel,7-6(4) 6-4,0.94,3.8%,8.8%,58.8%,66.0%,51.5%,4/6,1:47
01-Feb-2026,Ostrava,Hard,Q2,215,269,(7) Barthel d. Katherine Sebov [CAN],6-2 5-7 6-4,1.14,4.0%,10.1%,61.6%,77.0%,52.6%,5/6,2:06
01-Feb-2026,Ostrava,Hard,Q1,215,533,(7) Barthel d. (WC) Julie Pastikova [CZE],6-2 6-2,1.67,2.0%,2.0%,68.0%,79.4%,50.0%,4/4,1:10
19-Jan-2026,W75 Leszno,Hard,QF,229,233,Barbora Palicova [CZE] d. Barthel,6-3 7-5,0.85,8.6%,10.0%,47.1%,63.6%,45.9%,5/10,1:36
19-Jan-2026,W75 Leszno,Hard,R16,229,402,Barthel d. Weronika Ewald [POL],6-1 6-3,1.68,11.9%,9.5%,42.9%,77.8%,54.2%,0/2,0:52
19-Jan-2026,W75 Leszno,Hard,R32,229,413,Barthel d. Amandine Monnot [FRA],6-4 7-6(1),1.29,3.0%,6.0%,49.3%,72.7%,64.7%,1/3,1:35
