Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2021 W100 Landisville PA Q2,L vs Raducanu,1.00,0.56,40.9,2.2,6.9%,48.3%,11.1%,44.4%,32.0%,27.3%
2021 Wimbledon R128,L vs Zhu,1.05,0.81,64.4,4.4,8.2%,65.6%,3.6%,44.6%,32.7%,36.2%
2021 Australian Open R64,L vs Muchova,0.94,0.63,45.3,2.4,12.9%,35.5%,3.3%,60.0%,40.7%,29.2%
2021 Australian Open R128,W vs Cocciaretto,1.08,1.31,71.6,4.8,8.9%,71.1%,2.5%,65.0%,38.9%,38.5%
2019 Bastad R16,W vs Mrdeza,0.98,1.71,35.6,2.0,-,56.5%,-,72.2%,56.5%,71.4%
2019 Wimbledon R128,L vs Bouzkova,0.97,0.55,47.3,2.3,0.0%,60.0%,0.0%,46.2%,25.0%,27.3%
2019 Roland Garros R128,L vs Garcia,0.98,0.61,52.4,2.2,3.0%,51.5%,3.2%,51.6%,25.9%,34.8%
2019 Nurnberg R32,W vs Ormaechea,1.00,1.38,56.0,2.8,-,68.4%,-,63.6%,42.6%,51.1%
2019 Rome R64,L vs Kontaveit,0.87,0.91,79.8,4.3,-,56.3%,-,68.2%,41.8%,37.7%
2019 Prague R32,L vs Strycova,0.98,0.62,45.2,2.4,2.4%,48.8%,4.9%,51.2%,24.1%,40.0%
2019 Fed Cup RR,W vs Ostapenko,1.14,1.46,52.7,2.2,9.7%,54.8%,10.3%,79.3%,44.8%,40.7%
2019 Lugano R32,L vs Cirstea,0.98,0.88,68.2,5.6,0.0%,51.8%,1.9%,55.8%,38.1%,45.8%
2019 Indian Wells R16,L vs Williams,0.82,0.76,51.9,2.4,4.9%,61.0%,0.0%,48.7%,51.4%,30.3%
2019 Indian Wells R32,W vs Goerges,1.27,1.16,66.7,2.7,1.8%,47.4%,9.1%,50.9%,48.1%,44.9%
2019 Indian Wells R64,W vs Keys,1.10,1.19,73.2,9.0,3.7%,50.0%,8.0%,60.0%,47.7%,50.0%
2019 Indian Wells R128,W vs Zhu,1.21,1.14,82.3,4.1,6.6%,52.5%,7.0%,59.6%,37.0%,46.9%
2019 Budapest R32,L vs Begu,0.92,0.81,64.2,9.5,4.4%,66.7%,2.4%,52.4%,37.8%,32.5%
2019 Hua Hin R16,L vs Muguruza,0.86,0.67,44.0,2.3,3.0%,45.5%,3.4%,48.3%,50.0%,32.0%
2019 Hua Hin R32,W vs Ferro,1.12,1.20,71.7,2.6,7.1%,59.5%,12.5%,62.5%,44.4%,39.5%
2019 Australian Open R128,L vs Sevastova,1.14,0.66,54.4,2.4,0.0%,45.5%,0.0%,46.7%,26.9%,36.0%
2021 (4 matches),,1.03,0.82,59.3,3.1,9.0%,58.4%,4.6%,52.9%,36.1%,34.5%
2019 (18 matches),,1.02,0.97,61.3,2.9,3.2%,55.2%,5.4%,57.7%,40.5%,42.0%
2018 (39 matches),,1.02,0.96,62.0,2.7,6.9%,59.4%,4.7%,53.6%,39.9%,42.4%
2017 (36 matches),,1.02,1.00,60.0,2.9,5.1%,57.1%,4.8%,56.5%,43.2%,41.6%
2016 (19 matches),,0.97,0.95,54.6,2.5,6.5%,61.6%,4.9%,56.2%,37.7%,42.7%
Career (283 matches),,1.01,1.01,59.7,2.8,4.5%,58.5%,3.6%,56.2%,41.7%,43.7%
