Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,1,0,1,0.0%,0-2,0.0%,10-13,43.5%,0-1,0.0%,1,81.8%,9.1%,3.8%,8.8%,58.8%,66.0%,51.5%,60.0%,37.6%,48.5%,0.94,R32 (Ostrava)
2024,2,0,2,0.0%,1-4,20.0%,22-27,44.9%,0-1,0.0%,2,58.3%,33.3%,3.2%,12.8%,51.9%,54.3%,44.0%,49.4%,42.5%,45.8%,0.84,R32 (2x)
2021,15,3,12,20.0%,9-25,26.5%,139-188,42.5%,1-2,33.3%,14,66.7%,20.3%,7.5%,8.7%,53.3%,69.5%,43.0%,57.1%,37.2%,47.1%,0.87,R16 (Cluj-Napoca 2)
2019,20,7,13,35.0%,17-31,35.4%,211-253,45.5%,2-3,40.0%,20,64.9%,25.9%,5.6%,7.9%,57.9%,67.4%,41.5%,56.5%,39.7%,48.3%,0.91,R16 (4x)
2018,34,14,20,41.2%,35-48,42.2%,388-431,47.4%,3-4,42.9%,34,66.2%,28.2%,6.2%,7.9%,58.0%,66.6%,43.4%,56.8%,40.3%,48.7%,0.93,SF (2x)
2017,35,17,18,48.6%,41-42,49.4%,379-405,48.3%,6-2,75.0%,34,66.0%,32.8%,5.6%,7.1%,61.1%,65.7%,41.9%,56.4%,42.5%,49.5%,0.98,W (Prague)
2016,19,6,13,31.6%,15-25,37.5%,170-200,45.9%,2-1,66.7%,18,66.7%,25.8%,5.9%,8.5%,55.5%,68.0%,44.7%,57.6%,40.8%,48.9%,0.96,QF (Hobart)
2015,50,24,26,48.0%,62-60,50.8%,592-569,51.0%,10-10,50.0%,35,64.2%,35.2%,4.7%,5.1%,60.1%,63.7%,48.9%,57.8%,41.2%,49.4%,0.98,F (2x)
2014,46,23,23,50.0%,51-50,50.5%,463-469,49.7%,6-4,60.0%,44,-,-,3.6%,5.6%,61.6%,64.2%,44.7%,56.7%,43.3%,50.1%,1.00,W (Bastad)
2013,48,25,23,52.1%,58-52,52.7%,532-490,52.1%,6-8,42.9%,46,-,-,4.7%,4.9%,61.5%,65.9%,45.5%,58.0%,43.9%,50.9%,1.04,W (Paris)
2012,53,29,24,54.7%,68-49,58.1%,597-511,53.9%,10-12,45.5%,51,-,-,5.8%,7.8%,53.1%,69.4%,44.8%,57.9%,45.0%,51.5%,1.07,W (Hobart)
2011,11,5,6,45.5%,11-13,45.8%,112-123,47.7%,1-3,25.0%,11,-,-,2.8%,5.6%,62.5%,63.6%,37.3%,53.8%,43.5%,48.9%,0.94,SF (Copenhagen)
2010,1,0,1,0.0%,0-2,0.0%,8-12,40.0%,0-0,-,1,-,-,8.6%,2.9%,64.3%,66.7%,52.0%,61.4%,31.3%,47.0%,0.81,R32 (Luxembourg)
Career,335,153,182,45.7%,368-403,47.7%,3623-3691,49.5%,47-51,48.0%,311,65.6%,29.3%,5.2%,6.7%,58.6%,66.1%,44.3%,57.1%,42.2%,49.7%,0.98,
