Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
18-Jul-2005,Stuttgart,Clay,F,13,3,(1) Rafael Nadal [ESP] d. (3) Gaudio,6-3 6-3 6-4,0.80,3.5%,0.9%,64.6%,58.9%,42.5%,15/21,2:41
16-May-2005,Dusseldorf,Clay,F,6,22,Tommy Haas [GER] d. Gaudio,6-4 6-3,0.82,4.0%,4.0%,62.7%,57.4%,42.9%,9/13,1:38
25-Apr-2005,Estoril,Clay,F,5,15,(2) Gaudio d. (4) Tommy Robredo [ESP],6-1 2-6 6-1,1.46,0.0%,4.3%,56.5%,71.8%,60.0%,2/4,1:49
31-Jan-2005,Vina del Mar,Clay,F,8,14,(1) Gaudio d. (2) Fernando Gonzalez [CHI],6-3 6-4,1.08,3.8%,7.5%,72.5%,69.0%,36.4%,5/6,1:38
19-Jul-2004,Kitzbuhel,Clay,F,11,13,(3) Nicolas Massu [CHI] d. (2) Gaudio,7-6(3) 6-4,0.77,2.5%,1.2%,58.0%,55.3%,52.9%,5/8,2:12
24-May-2004,Roland Garros,Clay,F,44,3,Gaudio d. (3) Guillermo Coria [ARG],0-6 3-6 6-4 6-1 8-6,1.08,1.3%,6.0%,66.4%,57.6%,46.0%,12/23,3:31
26-Apr-2004,Barcelona,Clay,F,39,26,(8) Tommy Robredo [ESP] d. (13) Gaudio,6-3 4-6 6-2 3-6 6-3,0.83,0.6%,3.1%,66.9%,64.5%,49.1%,8/13,3:46
08-Jul-2002,Gstaad,Clay,F,27,28,(8) Alex Corretja [ESP] d. (7) Gaudio,6-3 7-6(3) 7-6(3),0.83,5.0%,2.5%,65.0%,60.3%,57.1%,5/9,2:51
22-Apr-2002,Barcelona,Clay,F,64,27,Gaudio d. (15) Albert Costa [ESP],6-4 6-0 6-2,2.00,6.3%,4.7%,54.7%,80.0%,65.5%,2/3,2:05
17-Jul-2000,Stuttgart Outdoor,Clay,F,41,20,(5) Franco Squillari [ARG] d. Gaudio,6-2 3-6 4-6 6-4 6-2,0.83,1.2%,3.0%,65.5%,57.3%,55.2%,10/18,3:48
