Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2006 Monte Carlo SF,L vs Nadal,1.19,0.86,59.5,4.1,0.0%,47.1%,0.0%,48.9%,39.0%,35.9%
2005 Masters Cup SF,L vs Federer,0.91,0.38,30.3,2.1,0.0%,26.1%,0.0%,42.9%,36.8%,17.6%
2005 Masters Cup RR,W vs Puerta,1.01,1.65,45.4,2.2,18.2%,75.8%,14.3%,71.4%,55.9%,29.0%
2005 Masters Cup RR,W vs Gonzalez,1.28,1.15,71.7,42.8,0.0%,61.5%,2.2%,58.7%,40.0%,31.0%
2005 Stuttgart F,L vs Nadal,0.93,0.74,35.7,2.5,3.4%,54.2%,3.7%,51.9%,40.4%,34.1%
2004 Masters Cup RR,L vs Hewitt,0.91,0.41,32.2,2.2,4.0%,44.0%,4.3%,47.8%,25.0%,23.8%
2004 Masters Cup RR,L vs Federer,1.11,0.49,62.5,2.0,0.0%,60.5%,2.4%,52.4%,22.6%,15.4%
2004 Kitzbuhel F,L vs Massu,0.99,0.76,58.8,2.9,2.4%,54.8%,2.6%,53.8%,34.1%,36.6%
2004 Stuttgart F,L vs Canas,0.99,0.85,51.0,4.9,0.0%,56.0%,1.5%,44.8%,41.9%,43.3%
2004 Roland Garros F,W vs Coria,1.15,1.23,65.7,38.9,1.3%,53.2%,1.4%,54.2%,48.6%,50.8%
2004 Roland Garros SF,W vs Nalbandian,0.93,1.25,36.5,2.2,0.0%,59.5%,2.5%,60.0%,56.9%,51.8%
2003 Hamburg SF,L vs Coria,1.05,0.79,55.5,2.1,0.0%,50.0%,4.8%,50.0%,28.6%,47.8%
2002 Davis Cup RR,L vs Kafelnikov,1.01,0.93,49.9,349.1,4.9%,60.2%,5.2%,47.9%,35.7%,49.4%
2000 Monte Carlo SF,L vs Hrbaty,0.85,0.81,55.4,9.1,6.4%,53.2%,0.0%,60.5%,40.4%,42.3%
2006 (1 matches),,1.19,0.86,59.5,4.1,0.0%,47.1%,0.0%,48.9%,39.0%,35.9%
2005 (4 matches),,1.06,0.90,48.2,3.0,4.8%,56.9%,4.7%,56.4%,43.4%,29.9%
2004 (6 matches),,1.03,0.92,53.2,3.0,1.0%,55.3%,2.1%,51.9%,41.9%,41.7%
2003 (1 matches),,1.05,0.79,55.5,2.1,0.0%,50.0%,4.8%,50.0%,28.6%,47.8%
2002 (1 matches),,1.01,0.93,49.9,349.1,4.9%,60.2%,5.2%,47.9%,35.7%,49.4%
Career (14 matches),,1.03,0.90,52.4,3.4,2.6%,55.3%,3.0%,52.6%,40.2%,40.3%
