Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2006 Monte Carlo SF,L vs Nadal,7.4,7.0,7.9,44.6%,36.4%,52.2%,43.4%,59.5%,19.5%,-9.5,-2.9,-5.0,-2.7
2005 Masters Cup SF,L vs Federer,4.2,3.8,4.8,26.2%,31.6%,46.7%,25.0%,52.6%,29.2%,-3.5,-5.1,-2.5,-5.6
2005 Masters Cup RR,W vs Gonzalez,3.9,4.2,3.5,47.7%,44.7%,57.1%,50.0%,57.3%,42.1%,21.5,15.4,4.0,6.7
2005 Masters Cup RR,W vs Puerta,3.1,2.7,3.4,54.1%,64.5%,100.0%,0.0%,37.0%,33.7%,6.0,12.2,11.0,18.0
2005 Stuttgart F,L vs Nadal,6.4,6.2,6.5,50.7%,44.9%,52.9%,34.8%,67.7%,20.9%,-0.5,-0.1,-13.0,-9.8
2004 Masters Cup RR,L vs Hewitt,4.6,5.3,4.0,29.4%,56.3%,43.8%,20.0%,39.2%,22.4%,-4.0,-6.2,-1.0,-1.3
2004 Masters Cup RR,L vs Federer,5.0,5.8,3.9,40.9%,50.0%,38.9%,30.0%,56.4%,19.5%,0.0,0.0,0.0,0.0
2004 Kitzbuhel F,L vs Massu,5.4,5.3,5.5,44.4%,34.3%,61.9%,44.8%,52.4%,14.5%,-2.0,-1.0,-10.5,-6.7
2004 Stuttgart F,L vs Canas,5.7,5.7,5.8,42.9%,44.3%,47.6%,58.0%,49.2%,18.2%,10.0,3.1,4.0,1.4
2004 Roland Garros F,W vs Coria,6.3,5.5,7.2,51.9%,60.3%,46.5%,46.3%,63.4%,20.9%,7.5,1.5,-8.0,-3.5
2004 Roland Garros SF,W vs Nalbandian,5.8,5.6,6.0,53.4%,59.2%,59.4%,57.1%,56.8%,14.1%,16.5,6.1,9.0,5.0
2003 Roland Garros R32,L vs Kuerten,4.5,3.9,4.9,43.3%,60.3%,46.2%,44.8%,46.1%,20.5%,8.0,3.5,0.0,0.0
2003 Hamburg SF,L vs Coria,7.0,6.8,7.3,45.2%,39.5%,46.9%,43.5%,50.7%,22.3%,-2.5,-0.9,-1.5,-0.7
2003 Hamburg R16,W vs Nadal,4.8,3.9,5.5,67.4%,63.2%,50.0%,58.3%,54.2%,12.2%,13.5,15.2,1.0,1.4
2002 Davis Cup World Group SF RR,L vs Kafelnikov,4.0,4.2,3.8,50.8%,48.4%,43.9%,45.2%,48.7%,34.0%,12.5,4.5,4.0,2.1
2000 Monte Carlo SF,L vs Hrbaty,6.4,6.4,6.3,43.9%,60.0%,45.5%,47.7%,49.0%,31.7%,-3.5,-1.3,5.5,2.8
Career (16 matches),,5.4,5.2,5.5,46.7%,50.1%,50.0%,45.4%,54.0%,23.0%,4.4,2.0,-0.2,-0.1
