Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
14,Juan Carlos Ferrero [ESP],6,8,42.9%,7,6,1,85.7%,1998,2007,12,0.94,3.2%,4.5%,61.9%,65.7%,47.9%,59.0%,38.5%,60.8%,30.0%
12,Nicolas Massu [CHI],7,5,58.3%,1,0,1,0.0%,1998,2009,7,1.04,4.0%,4.2%,59.4%,64.7%,50.0%,58.8%,42.9%,52.9%,36.9%
9,Mariano Zabaleta [ARG],5,4,55.6%,3,1,2,33.3%,1999,2009,7,1.06,1.2%,4.3%,64.0%,65.0%,45.7%,58.0%,44.4%,61.3%,45.0%
9,Eduardo Medica [ARG],4,5,44.4%,3,2,1,66.7%,1996,1998,0,,,,,,,,,,
8,Tommy Robredo [ESP],4,4,50.0%,3,2,1,66.7%,2003,2009,8,1.06,1.6%,4.2%,64.8%,65.3%,53.8%,61.3%,41.2%,56.6%,34.2%
8,Jose Acasuso [ARG],5,3,62.5%,4,1,3,25.0%,2001,2006,8,1.14,4.2%,3.6%,62.7%,69.7%,50.9%,62.7%,42.6%,47.7%,52.5%
8,Guillermo Canas [ARG],4,4,50.0%,0,0,0,-,1999,2004,8,1.04,2.3%,3.4%,66.8%,64.8%,47.2%,58.9%,42.7%,58.3%,38.5%
8,Franco Squillari [ARG],4,4,50.0%,3,1,2,33.3%,1994,2004,6,0.93,1.5%,3.7%,60.7%,59.9%,49.0%,55.6%,41.2%,55.4%,47.9%
7,Alberto Martin [ESP],5,2,71.4%,2,1,1,50.0%,1998,2010,5,1.15,2.1%,4.9%,63.3%,66.5%,51.9%,61.2%,44.8%,61.1%,46.2%
7,Mariano Puerta [ARG],6,1,85.7%,0,0,0,-,1999,2009,6,1.33,9.8%,2.9%,62.5%,73.3%,58.5%,67.7%,42.8%,55.6%,39.6%
7,Luis Horna [PER],5,2,71.4%,2,2,0,100.0%,1998,2009,4,1.25,4.4%,5.3%,68.9%,76.4%,45.1%,66.7%,41.7%,56.3%,29.0%
7,Lleyton Hewitt [AUS],3,4,42.9%,4,2,2,50.0%,2000,2007,7,1.01,3.1%,5.6%,62.2%,64.3%,44.0%,56.6%,43.8%,50.0%,45.7%
7,David Ferrer [ESP],4,3,57.1%,1,0,1,0.0%,2003,2007,7,1.01,1.6%,3.3%,59.2%,57.9%,49.2%,54.4%,46.1%,60.4%,50.6%
7,Nikolay Davydenko [RUS],5,2,71.4%,1,1,0,100.0%,2002,2006,6,1.10,1.0%,3.5%,60.1%,64.7%,48.7%,58.3%,45.6%,57.8%,40.6%
7,David Sanchez [ESP],6,1,85.7%,3,1,2,33.3%,2002,2005,7,1.18,2.9%,2.7%,58.9%,66.0%,57.4%,62.4%,44.3%,56.9%,42.7%
