Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,12,6,6,50.0%,13-13,50.0%,123-106,53.7%,0-1,0.0%,10,70.2%,31.5%,3.0%,3.8%,63.4%,65.1%,47.2%,58.5%,42.2%,50.7%,1.02
Grand Slams,1,0,1,0.0%,0-2,0.0%,4-12,25.0%,0-0,-,1,50.0%,0.0%,1.7%,1.7%,70.7%,58.5%,35.3%,51.7%,30.8%,41.8%,0.64
Premiers,1,0,1,0.0%,0-2,0.0%,7-13,35.0%,0-0,-,1,60.0%,10.0%,5.8%,8.7%,50.7%,62.9%,44.1%,53.6%,34.4%,44.6%,0.74
Internationals,6,3,3,50.0%,7-6,53.8%,66-48,57.9%,0-1,0.0%,6,73.7%,42.9%,3.4%,3.9%,63.9%,66.8%,47.1%,59.7%,47.0%,53.5%,1.17
Quarter-finals,1,0,1,0.0%,1-2,33.3%,14-14,50.0%,0-0,-,1,71.4%,28.6%,3.7%,3.7%,59.8%,69.4%,48.5%,61.0%,43.2%,51.8%,1.11
vs Righties,8,2,6,25.0%,5-12,29.4%,71-86,45.2%,0-1,0.0%,8,67.1%,23.4%,2.9%,4.0%,63.1%,63.3%,47.4%,57.4%,39.2%,48.6%,0.92
vs Lefties,1,1,0,100.0%,2-0,100.0%,12-3,80.0%,0-0,-,1,85.7%,75.0%,6.0%,4.0%,70.0%,68.6%,46.7%,62.0%,56.6%,59.2%,1.49
vs Top 10,1,0,1,0.0%,0-2,0.0%,6-12,33.3%,0-0,-,1,66.7%,0.0%,1.6%,1.6%,73.8%,64.4%,50.0%,60.7%,20.0%,43.4%,0.51
