Match,Result,Unret%,<=3 W%,RiP W%,1st: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2ndAgg
2025 Hong Kong QF,L vs Joint,25.6%,35.4%,50.0%,28.6%,40.8%,57.1%,50.0%,37.9%,33.3%,23.3%,30.0%,39.1%,14.3%,75.0%,100.0%,6
2024 ITF Dallas R32,L vs Blokhina,13.3%,31.7%,53.8%,15.0%,35.0%,47.1%,58.8%,60.9%,0.0%,10.0%,25.0%,66.7%,83.3%,37.5%,0.0%,-104
2022 Granby R32,L vs Paolini,19.7%,28.8%,56.9%,18.6%,32.6%,57.1%,33.3%,35.7%,0.0%,23.8%,23.8%,56.3%,9.1%,0.0%,-,1
Last 52 Weeks (1 matches),,25.6%,35.4%,50.0%,28.6%,40.8%,57.1%,50.0%,37.9%,33.3%,23.3%,30.0%,39.1%,14.3%,75.0%,100.0%,6
Career (3 matches),,20.2%,32.2%,53.4%,21.2%,36.4%,53.8%,48.1%,43.8%,20.0%,19.7%,26.8%,52.6%,35.1%,44.1%,50.0%,-24
