Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2023,24,12,12,50.0%,27-24,52.9%,251-222,53.1%,4-4,50.0%,0,,,,,,,,,,,,SF (W25 Bethany Beach DE)
2022,7,3,4,42.9%,7-8,46.7%,73-71,50.7%,0-1,0.0%,0,,,,,,,,,,,,QF (W15 Monastir)
2021,39,21,18,53.8%,45-41,52.3%,407-376,52.0%,5-4,55.6%,0,,,,,,,,,,,,W (W15 Antalya)
2020,12,8,4,66.7%,18-9,66.7%,131-105,55.5%,1-0,100.0%,0,,,,,,,,,,,,W (W15 Sharm El Sheikh)
2019,34,20,14,58.8%,42-37,53.2%,367-356,50.8%,1-5,16.7%,0,,,,,,,,,,,,W (2x)
2018,28,13,15,46.4%,31-33,48.4%,284-292,49.3%,2-2,50.0%,0,,,,,,,,,,,,QF (4x)
2017,50,31,19,62.0%,66-45,59.5%,554-460,54.6%,4-4,50.0%,0,,,,,,,,,,,,F (2x)
2016,32,21,11,65.6%,47-25,65.3%,363-266,57.7%,5-3,62.5%,0,,,,,,,,,,,,F (Parnu $10K)
2015,25,14,11,56.0%,28-19,59.6%,233-191,55.0%,3-1,75.0%,0,,,,,,,,,,,,F (Minsk $25K)
2014,22,7,15,31.8%,17-31,35.4%,207-232,47.2%,2-2,50.0%,0,,,,,,,,,,,,SF (Tallinn 15K)
2013,32,16,16,50.0%,34-36,48.6%,319-323,49.7%,4-2,66.7%,0,,,,,,,,,,,,SF (2x)
2012,29,18,11,62.1%,39-28,58.2%,318-250,56.0%,1-2,33.3%,0,,,,,,,,,,,,W (Antalya 10K)
2011,8,6,2,75.0%,12-6,66.7%,99-68,59.3%,0-3,0.0%,0,,,,,,,,,,,,F (Antalya 10K)
2010,2,0,2,0.0%,0-4,0.0%,16-26,38.1%,0-1,0.0%,0,,,,,,,,,,,,R32 (2x)
2009,1,0,1,0.0%,0-2,0.0%,8-12,40.0%,0-0,-,0,,,,,,,,,,,,R32 (Kharkiv 10K)
Career,345,190,155,55.1%,413-348,54.3%,3630-3250,52.8%,32-34,48.5%,0,,,,,,,,,,,,
