Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 Lausanne Q1,L vs Haas,1.00,0.65,47.9,2.8,-,38.5%,-,44.0%,37.9%,39.3%
2019 W60 Brescia Q1,L vs Di Sarra,0.85,0.76,48.7,2.1,-,48.5%,-,33.3%,56.3%,48.1%
2019 W25 Namangan R32,L vs Rakhimova,0.77,0.50,33.8,2.0,0.0%,40.0%,0.0%,35.0%,36.0%,44.0%
2019 W25 Andijan R32,L vs Zakharova,0.81,0.32,29.0,2.0,0.0%,23.5%,0.0%,31.3%,27.8%,29.4%
2019 W60 Istanbul R16,L vs Diatchenko,0.97,0.46,33.7,2.0,0.0%,17.6%,0.0%,26.7%,42.3%,32.0%
2019 W60 Istanbul R32,W vs Popovic,1.09,1.46,56.0,2.5,0.0%,64.5%,0.0%,69.2%,51.6%,37.0%
2019 W25 Kazan R16,L vs Rybakina,0.94,0.65,46.3,2.2,0.0%,39.3%,0.0%,52.0%,43.3%,32.1%
2019 W25 Kazan R32,W vs Mironova,0.94,1.18,72.3,5.7,0.0%,58.8%,0.0%,66.0%,41.3%,54.2%
2019 W25 Moscow F,L vs Rybakina,1.07,0.67,52.0,3.3,7.7%,53.8%,0.0%,26.1%,37.0%,37.0%
2019 W25 Moscow SF,W vs Komardina,0.92,1.37,47.2,4.0,-,68.6%,-,56.7%,63.2%,45.9%
2019 W25 Moscow QF,W vs Zanevska,1.01,1.28,56.0,4.8,2.4%,58.5%,0.0%,64.1%,54.2%,42.9%
2019 W25 Moscow R16,W vs Koval,1.14,1.66,43.5,2.3,0.0%,62.1%,0.0%,70.4%,41.9%,57.1%
2019 W25 Moscow R32,W vs Gasanova,1.02,1.98,42.2,2.2,0.0%,81.8%,5.0%,65.0%,59.3%,42.3%
2019 W25 Trnava Q1,W vs Cisovska,0.91,0.51,32.1,2.0,3.2%,38.7%,3.3%,50.0%,26.9%,36.4%
2019 W25 Kazan R32,L vs Al Nabhani,0.95,0.85,70.4,3.5,6.3%,41.7%,0.0%,43.2%,45.6%,57.4%
2018 Strasbourg Q2,L vs Melnikova,1.13,0.83,57.0,2.2,0.0%,36.8%,2.7%,43.2%,40.7%,47.8%
2018 Strasbourg Q1,W vs Vitis,1.28,2.17,32.9,3.0,-,71.4%,-,60.0%,69.6%,45.5%
2017 Santa Margherita Di Pula $25K R16,L vs Cocciaretto,0.96,0.81,58.9,3.3,0.0%,48.6%,3.3%,43.3%,51.4%,38.7%
2017 Santa Margherita Di Pula $25K R32,W vs Ormaechea,0.99,1.20,71.3,4.8,0.0%,54.2%,0.0%,58.9%,53.7%,51.3%
2017 Santa Margherita Di Pula $25K QF,L vs Lukas,0.86,0.89,74.5,4.6,0.0%,49.1%,0.0%,53.8%,60.0%,40.4%
2019 (15 matches),,0.96,0.88,51.4,2.6,1.9%,51.0%,0.6%,51.0%,45.4%,44.7%
2018 (2 matches),,1.20,1.19,47.2,2.6,0.0%,49.2%,2.7%,49.1%,54.0%,46.7%
2017 (38 matches),,1.02,1.10,58.6,2.5,0.3%,53.6%,0.3%,52.4%,51.2%,50.1%
2016 (17 matches),,1.04,1.13,57.6,2.6,0.6%,52.0%,0.5%,53.2%,53.2%,50.3%
2015 (4 matches),,1.15,1.34,57.1,2.8,0.0%,47.6%,0.0%,61.5%,53.3%,53.5%
Career (88 matches),,1.02,1.07,57.3,2.6,0.6%,52.0%,0.5%,52.0%,50.9%,49.0%
