Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2008,22,8,14,36.4%,20-36,35.7%,240-294,44.9%,5-7,41.7%,20,72.9%,17.5%,5.3%,3.8%,58.2%,70.1%,47.6%,60.7%,34.7%,47.7%,0.88,SF (Memphis)
2007,40,18,22,45.0%,55-61,47.4%,548-553,49.8%,9-10,47.4%,37,73.2%,25.6%,4.7%,3.3%,61.3%,68.0%,47.2%,59.9%,39.3%,50.0%,0.98,SF (Nottingham)
2006,32,13,19,40.6%,38-49,43.7%,384-430,47.2%,6-4,60.0%,31,72.3%,22.8%,5.2%,4.2%,60.4%,70.1%,47.4%,61.1%,38.1%,49.4%,0.98,F (Nottingham)
2005,41,20,21,48.8%,50-51,49.5%,468-468,50.0%,6-5,54.5%,40,73.5%,25.2%,6.1%,5.2%,54.7%,70.3%,50.4%,61.3%,39.9%,50.4%,1.03,W (Ho Chi Minh City)
2004,47,21,26,44.7%,55-68,44.7%,584-613,48.8%,7-16,30.4%,43,76.5%,21.0%,6.7%,4.0%,56.3%,70.7%,51.1%,62.1%,36.2%,49.3%,0.96,SF (Marseille)
2003,53,32,21,60.4%,74-60,55.2%,673-608,52.5%,9-7,56.3%,46,81.5%,23.5%,7.0%,3.6%,57.6%,74.0%,50.8%,64.2%,38.3%,51.3%,1.07,F (Marseille)
2002,42,20,22,47.6%,54-54,50.0%,532-527,50.2%,9-5,64.3%,40,76.7%,23.2%,6.4%,3.5%,57.7%,71.1%,50.7%,62.5%,38.7%,50.4%,1.03,W (Nottingham)
2001,51,24,27,47.1%,60-63,48.8%,588-613,49.0%,11-9,55.0%,49,73.9%,24.7%,4.2%,4.0%,59.3%,68.6%,48.4%,60.4%,39.4%,49.9%,1.00,SF (Sydney)
2000,55,30,25,54.5%,73-68,51.8%,713-664,51.8%,9-12,42.9%,53,78.1%,25.8%,4.9%,3.5%,62.0%,69.8%,52.1%,63.1%,38.9%,51.0%,1.05,SF (2x)
1999,47,24,23,51.1%,62-59,51.2%,594-565,51.3%,5-8,38.5%,47,76.5%,26.7%,4.3%,3.9%,58.3%,68.6%,50.3%,61.0%,40.4%,50.6%,1.03,W (Dusseldorf)
1998,65,38,27,58.5%,98-75,56.6%,845-780,52.0%,10-11,47.6%,59,73.5%,30.2%,4.5%,4.0%,58.5%,68.5%,48.7%,60.3%,41.9%,51.0%,1.06,W (Nottingham)
1997,94,69,25,73.4%,163-79,67.4%,1269-1002,55.9%,14-9,60.9%,85,79.9%,31.7%,6.4%,4.4%,54.9%,72.9%,51.9%,63.4%,42.0%,52.4%,1.15,W (3x)
1996,53,27,26,50.9%,80-70,53.3%,729-701,51.0%,8-9,47.1%,50,73.5%,28.1%,4.3%,4.4%,58.4%,68.8%,48.1%,60.2%,40.8%,50.3%,1.02,SF (Rosmalen)
1995,63,35,28,55.6%,89-75,54.3%,807-774,51.0%,9-14,39.1%,60,74.0%,29.2%,5.1%,4.7%,54.5%,71.1%,47.9%,60.5%,41.3%,50.5%,1.05,F (Hong Kong)
1994,57,31,26,54.4%,80-73,52.3%,751-710,51.4%,12-8,60.0%,55,73.9%,29.2%,4.8%,6.0%,55.0%,72.5%,45.4%,60.3%,41.8%,50.8%,1.05,SF (Schenectady)
1993,14,6,8,42.9%,15-17,46.9%,147-157,48.4%,1-0,100.0%,13,65.4%,29.1%,5.5%,8.3%,52.6%,69.0%,41.9%,56.2%,40.5%,48.4%,0.92,QF (Kuala Lumpur-2)
1992,1,0,1,0.0%,0-2,0.0%,3-12,20.0%,0-0,-,1,42.9%,0.0%,2.4%,2.4%,40.5%,64.7%,36.0%,47.6%,26.7%,36.8%,0.51,R64 (Stockholm Masters)
1991,1,0,1,0.0%,0-2,0.0%,4-12,25.0%,0-0,-,1,37.5%,12.5%,0.0%,1.9%,45.3%,54.2%,37.9%,45.3%,26.8%,37.2%,0.49,R32 (Bastad)
Career,778,416,362,53.5%,1066-962,52.6%,9879-9483,51.0%,130-134,49.2%,730,75.4%,26.6%,5.3%,4.3%,57.5%,70.4%,49.1%,61.4%,39.9%,50.5%,1.03,
