Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2019 Liberec CH R64,L vs Maamoun,0% (0/9),- (0/0),0/2,44% (4/9),25% (1/4),0/0,0/0,1/2,0/0,0/1
2019 M25 Pardubice R32,W vs Prihodko,50% (5/10),80% (4/5),0/0,0% (0/9),- (0/0),2/2,0/0,0/0,0/0,0/0
2019 Prostejov CH R64,L vs Maamoun,27% (3/11),100% (3/3),1/4,45% (5/11),20% (1/5),1/3,0/0,0/0,0/0,0/0
2019 Rome CH R32,W vs Brkic,46% (6/13),67% (4/6),1/2,31% (4/13),50% (2/4),4/4,2/2,0/0,1/1,0/0
2019 Ostrava CH R32,L vs Piros,42% (5/12),80% (4/5),0/3,42% (5/12),20% (1/5),2/3,0/0,1/2,0/0,0/1
2019 Nanchang CH R16,L vs Harris,21% (3/14),33% (1/3),0/2,64% (9/14),67% (6/9),1/1,1/1,1/2,0/0,1/1
2019 Nanchang CH R32,W vs Chung,63% (5/8),80% (4/5),1/1,22% (2/9),50% (1/2),3/4,2/2,0/0,1/1,0/0
2019 Anning CH R16,L vs Gunneswaran,0% (0/11),- (0/0),0/1,40% (4/10),50% (2/4),0/0,0/0,2/3,0/0,1/1
2019 Villena CH R32,L vs Martinez,35% (6/17),50% (3/6),1/4,47% (8/17),38% (3/8),2/3,0/1,2/3,0/0,2/2
2019 Villena CH R64,W vs Perez Sanz,56% (5/9),100% (5/5),0/1,11% (1/9),0% (0/1),3/3,0/1,0/0,0/1,0/0
2019 Lille CH R16,L vs Ofner,22% (2/9),50% (1/2),1/4,63% (5/8),20% (1/5),0/1,0/0,2/2,0/0,1/1
2019 Lille CH R32,W vs Garcia Lopez,25% (3/12),100% (3/3),0/2,25% (3/12),33% (1/3),1/2,0/0,1/1,0/0,0/0
2019 Lille CH R64,W vs De Schepper,31% (4/13),75% (3/4),0/3,21% (3/14),0% (0/3),3/3,1/1,4/4,1/1,0/0
2019 Pau CH R32,L vs Choinski,9% (1/11),100% (1/1),0/1,27% (3/11),0% (0/3),0/1,0/0,2/4,0/0,1/2
2019 Koblenz CH R16,L vs Uchida,14% (2/14),100% (2/2),0/3,20% (3/15),0% (0/3),2/2,1/2,1/1,0/1,1/1
2019 Koblenz CH R32,W vs Wang,14% (2/14),100% (2/2),0/1,14% (2/14),50% (1/2),2/2,2/2,1/1,1/1,0/0
2018 Sevilla CH R32,L vs Ruud,0% (0/10),- (0/0),0/2,33% (3/9),33% (1/3),0/0,0/0,1/1,0/0,1/1
2018 Liberec CH R32,L vs Kotov,7% (1/15),0% (0/1),0/3,27% (4/15),25% (1/4),0/0,0/0,4/4,0/0,1/1
2018 Prague CH R32,L vs Van Rijthoven,31% (5/16),60% (3/5),0/5,36% (5/14),0% (0/5),1/3,0/0,2/2,0/0,2/2
2018 Scheveningen CH R32,L vs De Bakker,56% (9/16),33% (3/9),2/4,35% (6/17),17% (1/6),2/3,0/1,2/3,0/0,0/1
2019 (16 matches),,27.8%,76.9%,14.7%,32.6%,32.8%,76.5%,75.0%,72.0%,66.7%,70.0%
2018 (30 matches),,35.9%,69.2%,18.8%,31.5%,28.9%,81.5%,72.4%,75.6%,66.7%,75.0%
2017 (41 matches),,37.7%,80.0%,22.5%,40.0%,24.3%,79.8%,73.0%,62.2%,80.0%,64.3%
2016 (65 matches),,39.0%,69.8%,29.9%,32.8%,37.9%,81.8%,88.7%,75.6%,93.9%,82.6%
2015 (25 matches),,40.5%,75.2%,21.2%,33.3%,31.1%,81.3%,85.7%,60.0%,84.6%,33.3%
Career (220 matches),,37.9%,73.2%,22.6%,34.2%,30.6%,80.8%,81.9%,70.0%,82.8%,68.7%
