Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2020,2,0,2,0.0%,1-4,20.0%,20-29,40.8%,0-1,0.0%,2,65.2%,20.0%,10.7%,4.4%,57.2%,68.1%,44.1%,57.9%,36.3%,47.2%,0.86,R64 (2x)
2019,35,15,20,42.9%,37-43,46.3%,364-387,48.5%,9-3,75.0%,35,73.3%,23.1%,5.6%,3.4%,59.3%,67.9%,49.4%,60.4%,38.1%,49.4%,0.96,SF (Rome)
2018,29,15,14,51.7%,36-33,52.2%,354-342,50.9%,10-7,58.8%,29,76.0%,25.9%,6.2%,2.7%,61.1%,69.0%,52.5%,62.6%,39.5%,50.8%,1.06,W (Rome)
2017,36,20,16,55.6%,45-37,54.9%,385-362,51.5%,3-5,37.5%,36,71.2%,32.1%,4.3%,4.3%,58.2%,65.5%,50.0%,59.0%,41.4%,50.4%,1.01,SF (4x)
2016,57,39,18,68.4%,86-52,62.3%,708-611,53.7%,9-6,60.0%,56,79.1%,28.2%,7.6%,3.0%,61.9%,70.5%,49.7%,62.6%,40.3%,51.4%,1.08,W (2x)
2015,42,28,14,66.7%,59-36,62.1%,498-429,53.7%,6-6,50.0%,42,78.0%,30.1%,5.0%,2.8%,63.1%,67.3%,52.5%,61.9%,41.5%,51.6%,1.09,W (Slovakia)
2014,30,16,14,53.3%,34-35,49.3%,325-336,49.2%,6-2,75.0%,30,75.1%,22.9%,8.3%,2.8%,59.9%,68.1%,52.0%,61.6%,37.4%,49.5%,0.97,SF (2x)
2013,6,2,4,33.3%,5-10,33.3%,64-75,46.0%,0-1,0.0%,6,68.1%,24.6%,4.6%,3.9%,52.8%,68.1%,45.4%,57.4%,37.5%,47.5%,0.88,R16 (2x)
2012,1,0,1,0.0%,0-2,0.0%,8-13,38.1%,0-0,-,1,60.0%,18.2%,6.1%,6.1%,57.6%,60.5%,46.4%,54.5%,36.9%,45.8%,0.81,R32 (Ostrava)
Career,238,135,103,56.7%,303-252,54.6%,2726-2584,51.3%,43-31,58.1%,237,75.6%,27.2%,6.2%,3.2%,60.6%,68.3%,50.6%,61.3%,39.8%,50.5%,1.03,
