Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 Liberec CH R64,L vs Maamoun,0.75,0.48,36.6,2.1,13.3%,60.0%,20.0%,63.3%,19.2%,30.4%
2019 M25 Pardubice R32,W vs Prihodko,1.08,2.56,34.3,2.1,-,60.0%,-,95.2%,50.0%,54.2%
2019 Prostejov CH R64,L vs Maamoun,0.96,0.78,58.8,3.0,14.3%,57.1%,5.1%,51.3%,44.4%,29.0%
2019 Rome CH R32,W vs Brkic,1.01,1.26,60.0,9.1,6.4%,70.2%,7.0%,60.5%,50.0%,35.6%
2019 Ostrava CH R32,L vs Piros,0.77,0.80,58.4,2.2,5.7%,48.6%,3.1%,68.8%,40.5%,46.9%
2019 Nanchang CH R16,L vs Harris,1.07,0.78,56.8,2.3,4.9%,50.8%,3.3%,63.3%,26.1%,37.5%
2019 Nanchang CH R32,W vs Chung,1.20,1.65,41.6,2.2,6.5%,67.7%,0.0%,61.5%,58.1%,37.9%
2019 Anning CH R16,L vs Gunneswaran,0.95,0.50,43.5,2.2,7.3%,70.7%,0.0%,47.4%,27.6%,14.8%
2019 Villena CH R32,L vs Martinez,0.96,0.89,73.9,3.5,5.8%,60.9%,1.5%,53.8%,34.4%,45.0%
2019 Villena CH R64,W vs Perez Sanz,0.84,1.62,42.0,2.1,4.2%,70.8%,0.0%,76.2%,50.0%,52.5%
2019 Lille CH R16,L vs Ofner,0.79,0.47,27.9,2.2,3.8%,50.0%,0.0%,42.3%,25.8%,39.3%
2019 Lille CH R32,W vs Garcia Lopez,1.21,1.33,54.8,3.4,4.8%,71.4%,0.0%,61.5%,31.6%,42.4%
2019 Lille CH R64,W vs De Schepper,1.15,1.23,61.5,3.5,2.1%,58.3%,4.4%,68.9%,45.5%,32.5%
2019 Pau CH R32,L vs Choinski,0.97,0.61,44.5,2.1,12.5%,59.4%,14.3%,71.4%,17.2%,26.9%
2019 Koblenz CH R16,L vs Uchida,0.99,0.76,62.9,17.1,10.9%,67.4%,7.1%,59.5%,31.7%,23.5%
2019 Koblenz CH R32,W vs Wang,1.21,1.29,54.1,4.0,13.3%,73.3%,5.1%,71.8%,31.6%,26.5%
2018 Sevilla CH R32,L vs Ruud,0.87,0.45,39.5,2.1,6.7%,66.7%,3.7%,59.3%,17.9%,20.8%
2018 Liberec CH R32,L vs Kotov,0.87,0.83,62.6,4.0,4.3%,63.0%,12.2%,70.7%,37.3%,25.5%
2018 Prague CH R32,L vs Van Rijthoven,0.77,0.83,66.9,2.7,6.7%,68.9%,5.0%,55.0%,33.9%,46.6%
2018 Scheveningen CH R32,L vs De Bakker,0.88,0.88,70.6,5.9,3.4%,67.2%,7.4%,53.7%,36.2%,42.4%
2019 (16 matches),,1.00,0.98,53.6,2.8,7.4%,62.3%,4.4%,62.1%,37.0%,36.6%
2018 (30 matches),,0.98,1.03,57.9,3.1,5.7%,64.5%,6.7%,61.6%,39.4%,38.3%
2017 (41 matches),,1.04,1.02,48.5,2.6,4.6%,58.7%,4.7%,58.6%,38.8%,42.1%
2016 (65 matches),,1.07,1.15,54.4,2.9,6.1%,62.8%,7.4%,62.7%,38.8%,41.1%
2015 (25 matches),,1.06,1.15,52.0,2.5,4.8%,61.3%,4.8%,61.9%,41.3%,42.5%
Career (220 matches),,1.04,1.08,53.5,2.8,5.3%,61.9%,5.5%,61.2%,39.4%,40.3%
