Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2022 Strasbourg R32,L vs Juvan,50% (4/8),50% (2/4),1/5,75% (6/8),0% (0/6),1/2,0/0,1/2,0/0,0/0
2019 W15 Cancun QF,W vs Rogers,48% (11/23),82% (9/11),3/5,35% (7/20),29% (2/7),5/6,2/6,0/0,0/0,0/0
2019 W15 Cancun R32,W vs Kaplan,75% (6/8),83% (5/6),1/1,50% (4/8),75% (3/4),4/5,2/2,0/0,1/1,0/0
2019 W15 Cancun QF,L vs Reami,43% (6/14),67% (4/6),2/3,42% (5/12),20% (1/5),2/2,1/2,0/2,0/0,0/0
2019 W15 Cancun R16,W vs Gamarra Martins,44% (4/9),75% (3/4),1/1,20% (2/10),50% (1/2),3/3,2/2,0/0,1/1,0/0
2019 W15 Netanya R16,W vs Nadel,70% (7/10),71% (5/7),1/1,11% (1/9),0% (0/1),3/3,0/0,0/0,0/0,0/0
2019 W15 Heraklion QF,L vs Astakhova,30% (3/10),67% (2/3),2/4,40% (4/10),0% (0/4),2/2,0/0,2/2,0/0,1/1
2019 W15 Heraklion R16,W vs Joksovic,67% (6/9),100% (6/6),1/2,38% (3/8),33% (1/3),3/5,1/2,0/0,0/0,0/0
2019 W15 Heraklion R16,W vs Audenaert,60% (6/10),100% (6/6),3/4,40% (4/10),0% (0/4),3/6,1/1,2/2,0/0,0/0
2019 W15 Heraklion R32,W vs Shan,64% (9/14),100% (9/9),4/7,62% (8/13),13% (1/8),2/7,0/2,0/0,0/2,0/0
2019 W15 Tel Aviv R16,W vs Siskova,55% (6/11),100% (6/6),3/3,40% (4/10),25% (1/4),4/4,0/0,0/0,0/0,0/0
2019 Fed Cup RR,L vs Klaffner,38% (3/8),33% (1/3),0/4,71% (5/7),0% (0/5),1/1,0/0,0/1,0/0,0/0
2019 Fed Cup RR,W vs Le Roux,53% (8/15),75% (6/8),2/4,38% (6/16),33% (2/6),4/6,2/2,3/3,1/1,0/0
2017 Antalya $15K R32,W vs Sezer,79% (11/14),82% (9/11),5/8,67% (10/15),20% (2/10),3/8,1/1,0/0,1/1,0/0
2017 Akko $15K R16,W vs Tahan,60% (9/15),67% (6/9),2/4,33% (5/15),20% (1/5),3/4,0/0,0/0,0/0,0/0
2017 Akko $15K R32,W vs Codino,71% (5/7),100% (5/5),1/1,25% (2/8),50% (1/2),3/4,1/1,0/0,1/1,0/0
2016 Ramat Hasharon $10K QF,L vs Paigina,21% (3/14),100% (3/3),1/7,54% (7/13),0% (0/7),0/3,0/0,1/1,0/0,1/1
2016 Ramat Hasharon $10K R16,W vs Walters,56% (5/9),100% (5/5),1/2,40% (4/10),50% (2/4),4/4,1/2,0/0,1/1,0/0
2016 Ramat Hasharon $10K R32,W vs Cohen,67% (6/9),100% (6/6),2/3,67% (6/9),50% (3/6),2/4,0/0,0/0,0/0,0/0
2016 Kiryat Shmona $10K R32,W vs Cohen,67% (6/9),67% (4/6),0/0,13% (1/8),100% (1/1),3/3,1/1,0/0,0/0,0/0
2022 (1 matches),,50.0%,50.0%,20.0%,75.0%,0.0%,50.0%,-,50.0%,-,-
2019 (12 matches),,53.2%,82.7%,59.0%,39.8%,22.6%,72.0%,57.9%,70.0%,60.0%,100.0%
2017 (3 matches),,69.4%,80.0%,61.5%,44.7%,23.5%,56.3%,100.0%,-,100.0%,-
2016 (5 matches),,51.7%,83.3%,27.8%,43.9%,24.0%,57.1%,60.0%,80.0%,50.0%,100.0%
2015 (1 matches),,40.0%,75.0%,20.0%,60.0%,16.7%,0.0%,-,100.0%,-,100.0%
Career (22 matches),,54.5%,81.2%,47.5%,43.5%,21.5%,63.0%,61.5%,72.2%,66.7%,100.0%
