Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,7,6,1,85.7%,11-3,78.6%,79-44,64.2%,0-1,0.0%,7,78.1%,52.4%,6.5%,4.2%,64.8%,72.0%,44.4%,62.3%,48.9%,55.6%,1.30,SF (W35 Petit-Bourg (Guadeloupe))
2025,20,6,14,30.0%,12-31,27.9%,166-230,41.9%,1-2,33.3%,17,55.6%,30.8%,3.1%,7.0%,57.1%,59.7%,41.4%,51.9%,41.8%,46.9%,0.87,QF (W75 Calvi)
2024,46,26,20,56.5%,56-43,56.6%,470-437,51.8%,3-6,33.3%,7,56.3%,26.1%,4.2%,7.9%,53.5%,60.0%,45.0%,53.0%,38.9%,46.1%,0.83,W (W50 Pretoria)
2023,40,20,20,50.0%,44-42,51.2%,405-398,50.4%,4-7,36.4%,0,,,,,,,,,,,,F (W25 Pretoria)
2022,45,26,19,57.8%,58-45,56.3%,491-447,52.3%,0-3,0.0%,1,50.0%,22.2%,6.8%,2.7%,68.5%,62.0%,21.7%,49.3%,39.1%,44.5%,0.77,F (3x)
2021,34,22,12,64.7%,50-29,63.3%,391-305,56.2%,3-1,75.0%,0,,,,,,,,,,,,W (W25 Kiryat Motzkin)
2020,13,6,7,46.2%,12-15,44.4%,117-125,48.3%,1-0,100.0%,0,,,,,,,,,,,,QF (W15 Liepaja)
2019,43,24,19,55.8%,53-44,54.6%,467-428,52.2%,6-7,46.2%,0,,,,,,,,,,,,F (W15 Sajur)
2018,23,15,8,65.2%,30-18,62.5%,245-182,57.4%,1-4,20.0%,0,,,,,,,,,,,,W (Akko $15K)
2017,10,6,4,60.0%,12-10,54.5%,95-95,50.0%,0-0,-,0,,,,,,,,,,,,QF (2x)
2016,10,4,6,40.0%,11-12,47.8%,114-108,51.4%,1-3,25.0%,0,,,,,,,,,,,,QF (Ramat Hasharon $10K)
2015,6,2,4,33.3%,5-8,38.5%,47-66,41.6%,0-0,-,0,,,,,,,,,,,,QF (Tel Aviv $10K)
Career,297,163,134,54.9%,354-300,54.1%,3087-2865,51.9%,20-34,37.0%,32,60.1%,33.9%,4.1%,6.5%,58.2%,62.6%,42.2%,54.1%,42.5%,48.4%,0.93,
