Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
9,Nikolay Davydenko [RUS],4,5,44.4%,3,3,0,100.0%,2000,2008,6,0.86,6.5%,2.2%,61.3%,68.9%,47.1%,60.4%,33.9%,55.6%,54.5%
8,Dominik Hrbaty [SVK],5,3,62.5%,7,3,4,42.9%,2002,2007,6,1.16,12.6%,3.0%,64.7%,75.8%,48.1%,66.1%,39.3%,64.3%,42.2%
7,Roger Federer [SUI],1,6,14.3%,1,1,0,100.0%,2002,2008,7,0.71,6.7%,1.8%,59.7%,73.0%,45.8%,62.1%,26.8%,57.6%,34.6%
6,Rafael Nadal [ESP],2,4,33.3%,2,0,2,0.0%,2003,2010,5,0.76,10.2%,4.8%,58.9%,67.6%,43.1%,57.5%,32.4%,56.8%,30.0%
6,Ivan Ljubicic [CRO],1,5,16.7%,2,1,1,50.0%,2003,2009,6,0.93,12.9%,5.6%,62.0%,79.6%,46.0%,66.8%,30.9%,62.5%,7.9%
6,Ricardo Mello [BRA],2,4,33.3%,2,0,2,0.0%,2001,2005,3,1.18,9.5%,6.1%,60.9%,74.3%,47.1%,63.7%,42.9%,63.6%,41.7%
5,Andy Murray [GBR],3,2,60.0%,2,2,0,100.0%,2006,2009,5,0.96,5.7%,2.0%,59.8%,68.3%,45.7%,59.2%,39.3%,64.1%,31.4%
5,Jan Hernych [CZE],5,0,100.0%,2,1,1,50.0%,2005,2009,5,1.34,15.5%,3.0%,62.3%,84.0%,51.0%,71.6%,38.1%,79.2%,48.6%
5,Ivo Karlovic [CRO],3,2,60.0%,5,1,4,20.0%,2000,2009,3,1.35,7.7%,1.2%,68.5%,81.2%,70.5%,77.8%,30.0%,70.0%,44.4%
5,Olivier Rochus [BEL],3,2,60.0%,4,2,2,50.0%,2004,2008,4,1.11,26.2%,3.3%,59.7%,83.0%,41.5%,66.2%,37.4%,42.9%,47.8%
5,Fernando Gonzalez [CHI],3,2,60.0%,3,1,2,33.3%,2003,2008,5,1.04,9.5%,2.1%,64.9%,68.7%,48.9%,61.7%,39.7%,67.5%,37.2%
5,Marcos Baghdatis [CYP],4,1,80.0%,3,2,1,66.7%,2005,2008,5,1.15,12.2%,3.1%,58.9%,79.3%,47.6%,66.3%,38.8%,63.2%,41.4%
5,Andy Roddick [USA],0,5,0.0%,1,0,1,0.0%,2004,2007,4,0.89,12.4%,3.6%,64.7%,74.9%,52.7%,67.1%,29.2%,65.7%,33.3%
5,Taylor Dent [USA],3,2,60.0%,4,4,0,100.0%,2002,2005,3,0.93,11.3%,4.2%,57.1%,77.4%,42.7%,62.5%,34.8%,58.8%,21.7%
4,Tommy Robredo [ESP],3,1,75.0%,0,0,0,-,2004,2009,4,1.08,8.6%,0.9%,64.4%,69.5%,55.2%,64.4%,38.5%,55.0%,37.1%
