Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,6,Hard,20,14,6,70.0%,7,2,5,28.6%,2003,2009,R16,20,1.12,8.5%,3.2%,61.1%,73.9%,52.3%,65.5%,38.7%,57.1%,41.0%
Roland Garros,5,Clay,16,11,5,68.8%,6,5,1,83.3%,2003,2008,QF,16,1.13,8.6%,2.3%,59.9%,72.7%,49.6%,63.4%,41.3%,63.8%,49.7%
Wimbledon,6,Grass,23,17,6,73.9%,13,9,4,69.2%,2002,2008,SF,23,1.10,13.1%,4.4%,60.4%,79.0%,51.7%,68.2%,34.9%,66.2%,38.0%
US Open,4,Hard,8,3,5,37.5%,4,1,3,25.0%,2002,2005,R64,5,0.98,12.0%,3.2%,57.2%,74.6%,43.8%,61.4%,37.9%,45.5%,35.9%
Olympics,1,,1,0,1,0.0%,0,0,0,-,2004,2004,R64,0,,,,,,,,,,
Davis Cup,10,,24,13,11,54.2%,17,11,6,64.7%,1999,2009,,0,,,,,,,,,,
Indian Wells Masters,7,Hard,13,6,7,46.2%,5,3,2,60.0%,2003,2010,R16,13,0.99,9.2%,3.1%,63.9%,70.5%,50.1%,63.2%,36.4%,56.8%,33.7%
Miami Masters,6,Hard,14,8,6,57.1%,8,5,3,62.5%,2002,2010,QF,14,1.02,9.9%,3.4%,57.7%,75.0%,44.0%,61.9%,38.9%,50.0%,40.7%
s Hertogenbosch,5,Grass,18,15,3,83.3%,8,4,4,50.0%,2003,2008,W,18,1.31,16.3%,5.8%,61.1%,80.8%,54.9%,70.7%,38.3%,78.8%,40.5%
Marseille,5,Hard,17,12,5,70.6%,8,4,4,50.0%,2003,2008,F,17,1.18,16.1%,3.5%,61.4%,81.7%,50.3%,69.6%,35.8%,69.7%,32.7%
Paris Masters,5,Hard,9,4,5,44.4%,3,1,2,33.3%,2004,2008,QF,9,1.02,12.7%,2.7%,61.9%,77.6%,49.8%,67.0%,33.8%,55.8%,31.9%
Tokyo,4,Hard,11,7,4,63.6%,3,1,2,33.3%,2002,2006,F,11,1.18,12.1%,2.7%,63.9%,74.2%,55.2%,67.3%,38.5%,58.1%,44.1%
