Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2008 Miami R64,W vs Murray,1.05,1.17,93.7,8.6,10.0%,60.0%,2.2%,57.8%,52.0%,38.6%
2008 Marseille F,L vs Murray,0.91,0.73,58.9,2.3,9.7%,54.8%,3.6%,53.6%,41.5%,31.6%
2006 Wimbledon QF,L vs Federer,0.70,0.53,23.2,2.2,4.7%,60.5%,13.5%,67.6%,31.1%,23.8%
2006 Hamburg SF,L vs Robredo,0.93,0.75,58.3,2.7,12.2%,68.3%,5.6%,50.0%,41.0%,23.7%
2006 Rome QF,L vs Nalbandian,0.81,0.53,35.5,2.1,6.7%,53.3%,0.0%,51.9%,31.0%,30.8%
2008 (2 matches),,0.98,0.96,79.0,3.6,9.9%,58.0%,2.7%,56.2%,47.3%,35.4%
2006 (3 matches),,0.81,0.60,38.9,2.3,7.9%,61.4%,7.0%,57.0%,34.5%,25.5%
Career (5 matches),,0.89,0.75,56.1,2.7,8.7%,60.0%,5.2%,56.6%,40.2%,29.8%
