Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2026 Indian Wells R128,L vs Gibson,1.00,0.72,57.9,2.8,11.4%,51.4%,6.3%,53.1%,34.3%,34.4%
2025 Guangzhou F,W vs Sun,1.04,1.25,66.5,2.9,7.1%,52.4%,10.3%,74.4%,40.5%,48.8%
2025 Cleveland F,L vs Cirstea,0.97,0.65,47.2,2.2,5.9%,55.9%,0.0%,53.3%,35.5%,25.0%
2025 Singapore F,L vs Mertens,0.99,0.61,45.7,2.0,3.3%,46.7%,7.1%,53.6%,32.1%,29.2%
2025 Australian Open R128,L vs Keys,0.81,0.70,49.2,2.0,6.3%,65.6%,3.4%,58.6%,30.3%,34.5%
2025 Auckland R16,L vs Volynets,0.87,0.69,45.0,2.2,0.0%,50.0%,3.2%,45.2%,37.1%,46.9%
2024 Merida F,L vs Sonmez,1.05,0.65,45.1,2.2,6.5%,48.4%,3.3%,36.7%,36.0%,34.8%
2024 Merida SF,W vs Kudermetova,1.08,1.26,58.3,2.4,0.0%,52.3%,2.4%,64.3%,46.3%,51.4%
2024 US Open R128,L vs Tomljanovic,0.82,0.79,56.5,2.5,9.7%,61.3%,0.0%,48.1%,50.0%,35.4%
2023 Cincinnati R32,L vs Sabalenka,0.83,0.80,59.7,2.7,3.8%,61.5%,2.3%,60.5%,34.0%,41.9%
2022 US Open R128,L vs Osorio,0.87,0.78,48.8,4.1,4.3%,54.3%,0.0%,41.9%,41.7%,51.5%
2022 Wimbledon R64,L vs Bouzkova,0.90,0.64,43.6,2.1,0.0%,40.7%,0.0%,52.0%,37.9%,37.9%
2022 Wimbledon R128,W vs Bronzetti,1.37,1.52,45.5,2.0,6.5%,61.3%,3.4%,75.9%,33.3%,36.8%
2021 Tenerife F,W vs Osorio,1.19,1.66,41.6,2.4,0.0%,58.1%,3.8%,65.4%,46.2%,63.6%
2021 US Open R128,L vs Kucova,1.05,0.66,50.7,3.5,6.9%,51.7%,8.0%,32.0%,39.3%,31.8%
2021 Wimbledon R128,L vs Podoroska,0.91,0.81,59.5,2.2,0.0%,53.5%,0.0%,43.9%,54.1%,36.1%
2021 Roland Garros R64,L vs Svitolina,0.95,0.64,43.0,2.1,3.0%,54.5%,3.2%,38.7%,35.7%,36.0%
2021 Roland Garros R128,W vs Gasparyan,1.07,2.76,28.6,2.1,15.0%,70.0%,5.6%,77.8%,71.4%,65.0%
2021 Australian Open R32,L vs Sabalenka,1.00,0.58,41.7,2.2,0.0%,48.3%,3.6%,50.0%,32.1%,26.9%
2021 Australian Open R64,W vs Cornet,1.05,1.26,63.8,2.0,0.0%,64.3%,0.0%,54.1%,46.2%,51.4%
2026 (1 matches),,1.00,0.72,57.9,2.8,11.4%,51.4%,6.3%,53.1%,34.3%,34.4%
2025 (5 matches),,0.94,0.79,51.8,2.2,4.7%,54.1%,5.1%,58.0%,35.5%,38.3%
2024 (3 matches),,0.98,0.89,54.3,2.4,4.7%,53.8%,2.0%,51.5%,45.7%,40.7%
2023 (1 matches),,0.83,0.80,59.7,2.7,3.8%,61.5%,2.3%,60.5%,34.0%,41.9%
2022 (3 matches),,1.01,0.89,46.3,2.4,3.8%,52.9%,1.0%,54.6%,38.4%,43.2%
Career (61 matches),,1.02,1.06,54.0,2.5,2.8%,56.4%,1.8%,54.8%,45.7%,45.8%
