Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2026 Indian Wells R128,L vs Gibson,67% (6/9),40% (2/5),0/0,0/0,60% (6/10),0/2,0/1,- (0/0),- (0/0)
2025 Guangzhou F,W vs Sun,56% (9/16),25% (3/12),2/8,1/2,88% (7/8),0/0,0/0,57% (4/7),57% (4/7)
2025 Cleveland F,L vs Cirstea,55% (6/11),0% (0/3),0/0,0/0,67% (6/9),4/6,4/5,- (0/0),- (0/0)
2025 Singapore F,L vs Mertens,57% (4/7),20% (1/5),0/0,0/0,44% (4/9),1/3,0/1,- (0/0),- (0/0)
2025 Australian Open R128,L vs Keys,50% (8/16),25% (1/4),0/0,0/0,0% (0/3),0/2,0/1,- (0/0),- (0/0)
2025 Auckland R16,L vs Volynets,50% (4/8),38% (3/8),0/0,0/0,33% (3/9),0/2,0/1,- (0/0),- (0/0)
2024 Merida F,L vs Sonmez,25% (2/8),25% (1/4),0/0,0/0,40% (4/10),0/2,0/1,- (0/0),- (0/0)
2024 Merida SF,W vs Kudermetova,56% (10/18),67% (6/9),2/3,1/1,56% (5/9),0/1,0/0,- (0/0),- (0/0)
2024 US Open R128,L vs Tomljanovic,67% (6/9),15% (2/13),0/0,0/0,56% (5/9),0/2,0/1,- (0/0),- (0/0)
2023 Cincinnati R32,L vs Sabalenka,58% (11/19),80% (4/5),1/1,0/0,50% (4/8),1/3,1/2,- (0/0),- (0/0)
2022 US Open R128,L vs Osorio,29% (6/21),67% (4/6),1/2,0/0,40% (4/10),1/3,0/1,- (0/0),- (0/0)
2022 Wimbledon R64,L vs Bouzkova,75% (3/4),0% (0/4),0/0,0/0,44% (4/9),1/3,1/2,- (0/0),- (0/0)
2022 Wimbledon R128,W vs Bronzetti,64% (9/14),60% (3/5),2/2,1/1,100% (4/4),0/0,0/0,- (0/0),- (0/0)
2021 Tenerife F,W vs Osorio,64% (7/11),50% (5/10),2/2,1/1,60% (3/5),0/0,0/0,- (0/0),- (0/0)
2021 US Open R128,L vs Kucova,80% (4/5),67% (2/3),0/1,0/0,25% (2/8),0/2,0/1,- (0/0),- (0/0)
2021 Wimbledon R128,L vs Podoroska,50% (6/12),31% (4/13),0/3,0/0,62% (8/13),0/2,0/1,0% (0/4),25% (1/4)
2021 Roland Garros R64,L vs Svitolina,33% (3/9),25% (1/4),0/0,0/0,44% (4/9),1/3,1/2,- (0/0),- (0/0)
2021 Roland Garros R128,W vs Gasparyan,88% (7/8),50% (5/10),2/5,1/3,- (0/0),0/0,0/0,- (0/0),- (0/0)
2021 Australian Open R32,L vs Sabalenka,50% (4/8),0% (0/4),0/0,0/0,60% (6/10),0/2,0/1,- (0/0),- (0/0)
2021 Australian Open R64,W vs Cornet,54% (7/13),56% (5/9),2/2,1/1,63% (5/8),2/2,0/0,86% (6/7),29% (2/7)
2026 (1 matches),,66.7%,40.0%,-,-,60.0%,0.0%,0.0%,-,-
2025 (5 matches),,53.4%,25.0%,25.0%,50.0%,52.6%,38.5%,50.0%,57.1%,57.1%
2024 (3 matches),,51.4%,34.6%,66.7%,100.0%,50.0%,0.0%,0.0%,-,-
2023 (1 matches),,57.9%,80.0%,100.0%,-,50.0%,33.3%,50.0%,-,-
2022 (3 matches),,46.2%,46.7%,75.0%,100.0%,52.2%,33.3%,33.3%,-,-
Career (61 matches),,58.3%,50.2%,59.3%,54.8%,54.9%,36.1%,27.0%,58.3%,42.9%
