Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,39,21,18,53.8%,48-43,52.7%,462-432,51.7%,4-6,40.0%,39,71.2%,32.7%,6.3%,2.9%,57.8%,68.4%,46.9%,59.3%,43.0%,51.0%,1.06
Clay,13,7,6,53.8%,15-15,50.0%,140-143,49.5%,1-3,25.0%,13,60.7%,38.8%,5.8%,3.1%,59.6%,60.6%,44.4%,54.1%,45.4%,49.8%,0.99
Grass,5,2,3,40.0%,6-7,46.2%,62-67,48.1%,2-2,50.0%,5,67.7%,28.6%,5.3%,3.0%,57.1%,64.0%,48.9%,57.5%,40.8%,49.1%,0.96
Grand Slams,10,6,4,60.0%,13-11,54.2%,116-111,51.1%,1-2,33.3%,10,71.7%,30.6%,5.4%,3.1%,60.1%,65.7%,47.8%,58.6%,41.4%,50.1%,1.00
Premiers,4,1,3,25.0%,3-6,33.3%,39-47,45.3%,0-1,0.0%,4,65.1%,26.2%,6.2%,2.2%,57.1%,62.7%,42.4%,54.0%,41.9%,48.3%,0.91
Internationals,26,17,9,65.4%,36-24,60.0%,307-274,52.8%,5-3,62.5%,26,67.9%,37.6%,5.6%,2.9%,57.0%,67.3%,46.1%,58.2%,45.2%,51.5%,1.08
Finals,2,1,1,50.0%,2-2,50.0%,19-20,48.7%,1-0,100.0%,2,78.9%,15.8%,6.2%,2.1%,58.6%,67.1%,48.3%,59.3%,38.7%,49.1%,0.95
Semi-finals,2,2,0,100.0%,2-1,66.7%,17-14,54.8%,0-0,-,2,75.0%,38.9%,6.6%,2.5%,60.3%,75.3%,39.6%,61.2%,46.6%,53.6%,1.20
Quarter-finals,4,2,2,50.0%,5-5,50.0%,44-43,50.6%,0-0,-,4,62.2%,38.1%,4.8%,2.8%,52.2%,64.9%,45.7%,55.7%,44.2%,50.2%,1.00
vs Righties,50,25,25,50.0%,58-59,49.6%,578-566,50.5%,5-11,31.3%,50,68.5%,33.3%,6.0%,3.0%,58.2%,66.3%,46.4%,58.0%,43.1%,50.5%,1.03
vs Lefties,5,4,1,80.0%,9-3,75.0%,65-54,54.6%,2-0,100.0%,5,75.9%,32.2%,7.5%,2.8%,56.2%,68.3%,50.6%,60.6%,44.2%,52.0%,1.12
vs Top 10,4,0,4,0.0%,0-8,0.0%,27-50,35.1%,0-2,0.0%,4,55.3%,16.2%,5.1%,1.8%,61.2%,60.4%,43.0%,53.6%,33.3%,44.4%,0.72
