Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2026 Indian Wells R128,L vs Gibson,0.0%,-,4.5%,66.7%,11.0%,20.0%,0.0%,6.1%,100.0%,0.5%,100.0%,-37,-44
2025 Guangzhou F,W vs Sun,0.0%,-,2.4%,75.0%,25.0%,40.0%,40.0%,24.1%,33.3%,1.1%,50.0%,63,48
2025 Cleveland F,L vs Cirstea,0.0%,-,7.3%,77.8%,17.9%,43.8%,0.0%,12.5%,50.0%,0.9%,0.0%,71,35
2025 Singapore F,L vs Mertens,0.0%,-,7.3%,50.0%,17.6%,42.1%,0.0%,7.9%,50.0%,0.0%,-,61,17
2025 Australian Open R128,L vs Keys,0.0%,-,4.9%,83.3%,13.7%,26.7%,50.0%,0.0%,0.0%,0.8%,100.0%,-7,48
2025 Auckland R16,L vs Volynets,0.0%,-,8.5%,63.6%,9.5%,10.8%,25.0%,8.5%,0.0%,0.6%,0.0%,46,21
2024 Merida F,L vs Sonmez,0.0%,-,4.6%,80.0%,15.7%,31.8%,14.3%,3.3%,0.0%,0.5%,0.0%,113,62
2024 Merida SF,W vs Kudermetova,0.0%,-,3.7%,83.3%,14.9%,50.0%,0.0%,10.5%,100.0%,0.5%,0.0%,34,38
2023 US Open Q1,L vs Martinez Cirez,0.0%,-,9.7%,78.6%,19.0%,35.5%,22.2%,1.6%,0.0%,1.8%,60.0%,63,43
2023 Cincinnati R32,L vs Sabalenka,0.0%,-,5.4%,90.0%,23.5%,38.1%,0.0%,6.0%,33.3%,0.5%,100.0%,75,55
2021 Tenerife F,W vs Osorio,0.0%,-,15.2%,81.3%,13.6%,28.6%,0.0%,9.8%,50.0%,1.2%,0.0%,7,-11
2021 Roland Garros R64,L vs Svitolina,0.0%,-,6.8%,62.5%,11.1%,24.0%,16.7%,5.5%,12.5%,2.8%,33.3%,-23,-22
2021 Monterrey R32,W vs Rus,0.0%,-,5.4%,71.4%,18.9%,31.8%,20.0%,11.1%,20.0%,0.0%,-,83,99
2021 Australian Open R32,L vs Sabalenka,0.0%,-,4.5%,60.0%,16.7%,36.4%,100.0%,16.7%,100.0%,0.0%,-,60,15
2021 Grampians Trophy SF,W vs Brady,0.0%,-,6.3%,100.0%,19.4%,38.1%,50.0%,13.8%,37.5%,0.8%,100.0%,108,81
2021 Grampians Trophy QF,W vs Cirstea,2.4%,0.0%,3.9%,75.0%,21.2%,40.0%,0.0%,19.0%,0.0%,1.8%,50.0%,92,133
2020 ITF Tyler F,W vs Kostyuk,0.0%,-,9.8%,65.0%,10.3%,18.6%,0.0%,5.8%,10.0%,0.5%,50.0%,-27,-36
2020 Australian Open Q1,W vs Sherif,0.0%,-,8.6%,72.7%,34.0%,39.3%,25.0%,11.6%,42.9%,1.0%,0.0%,75,42
2019 ITF Concord F,L vs Dolehide,0.0%,-,11.3%,57.1%,14.9%,21.1%,0.0%,18.0%,58.3%,0.0%,-,67,13
2019 ITF Concord SF,W vs Arconada,1.2%,100.0%,9.0%,73.3%,12.7%,31.8%,0.0%,11.8%,54.5%,0.7%,50.0%,80,79
Last 52 Weeks (3 matches),,0.0%,-,4.5%,73.7%,17.9%,33.9%,15.4%,13.6%,50.0%,0.9%,40.0%,34,14
Career (21 matches),,0.1%,50.0%,7.0%,75.0%,16.4%,30.6%,18.1%,9.4%,33.0%,0.8%,40.5%,49,34
