Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2021,4,0,4,0.0%,1-8,11.1%,36-52,40.9%,0-0,-,0,,,,,,,,,,,,R32 (4x)
2020,8,3,5,37.5%,7-10,41.2%,70-77,47.6%,0-1,0.0%,2,57.1%,47.6%,0.0%,3.1%,65.4%,58.8%,51.1%,56.2%,49.6%,52.8%,1.13,R16 (3x)
2019,24,15,9,62.5%,30-23,56.6%,254-228,52.7%,2-2,50.0%,5,57.6%,39.3%,0.0%,5.1%,62.3%,56.1%,47.2%,52.8%,45.5%,49.2%,0.96,F (W25 Rancho Santa Fe CA)
2018,21,8,13,38.1%,21-27,43.8%,216-237,47.7%,1-4,20.0%,4,51.3%,47.5%,1.5%,6.2%,58.7%,53.9%,47.7%,51.4%,49.5%,50.4%,1.02,QF (2x)
2017,46,31,15,67.4%,67-37,64.4%,541-434,55.5%,4-4,50.0%,0,,,,,,,,,,,,W (2x)
2016,40,21,19,52.5%,44-47,48.4%,427-438,49.4%,6-6,50.0%,0,,,,,,,,,,,,F (2x)
2015,41,27,14,65.9%,58-32,64.4%,446-370,54.7%,3-3,50.0%,0,,,,,,,,,,,,W (2x)
2014,8,3,5,37.5%,7-9,43.8%,71-70,50.4%,0-0,-,0,,,,,,,,,,,,QF (Redding CA 25K)
2012,6,4,2,66.7%,8-4,66.7%,54-39,58.1%,0-0,-,0,,,,,,,,,,,,SF (Redding CA 25K)
2010,8,4,4,50.0%,10-10,50.0%,86-89,49.1%,1-0,100.0%,0,,,,,,,,,,,,F (Carson CA 50K)
2009,11,7,4,63.6%,16-11,59.3%,125-111,53.0%,1-0,100.0%,0,,,,,,,,,,,,W (Hammond LA 25K)
2008,12,10,2,83.3%,20-7,74.1%,139-102,57.7%,4-0,100.0%,0,,,,,,,,,,,,W (2x)
Career,229,133,96,58.1%,289-225,56.2%,2465-2247,52.3%,22-20,52.4%,11,55.5%,43.4%,0.5%,5.1%,61.6%,55.9%,47.9%,52.9%,47.6%,50.2%,1.01,
