Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2019 New York R16,L vs Muchova,43% (3/7),100% (1/1),0/0,0/0,62% (8/13),1/3,1/2,- (0/0),- (0/0)
2019 New York R32,W vs Teichmann,57% (8/14),40% (4/10),2/8,1/1,0% (0/1),0/0,0/0,- (0/0),- (0/0)
2019 San Jose QF,L vs Vekic,40% (4/10),100% (1/1),0/1,0/0,67% (10/15),1/3,1/2,- (0/0),- (0/0)
2019 San Jose R16,W vs Mertens,83% (5/6),70% (7/10),2/2,1/1,60% (6/10),0/0,0/0,- (0/0),- (0/0)
2019 W60 Berkeley CA SF,L vs Brengle,40% (2/5),50% (2/4),0/0,0/0,45% (5/11),2/4,1/2,- (0/0),- (0/0)
2019 W60 Berkeley CA R16,W vs Arconada,50% (7/14),50% (6/12),2/2,1/1,71% (10/14),0/0,0/0,- (0/0),- (0/0)
2019 Wimbledon R128,L vs Sevastova,56% (5/9),33% (3/9),0/0,0/0,29% (2/7),0/2,0/1,- (0/0),- (0/0)
2019 Wimbledon Q3,W vs Davis,58% (7/12),60% (6/10),2/2,1/1,29% (2/7),0/0,0/0,- (0/0),- (0/0)
2019 Wimbledon Q1,W vs Broady,71% (10/14),50% (3/6),3/3,1/1,50% (2/4),0/0,0/0,70% (7/10),50% (6/12)
2019 W60 Fukuoka QF,W vs Bektas,69% (9/13),86% (6/7),2/3,1/2,57% (4/7),0/1,0/0,- (0/0),- (0/0)
2019 W60 Fukuoka R16,W vs Jaksic,89% (8/9),80% (4/5),2/3,1/2,71% (5/7),0/0,0/0,- (0/0),- (0/0)
2019 W60 Fukuoka R32,W vs Hozumi,67% (8/12),63% (5/8),2/2,1/1,75% (3/4),0/0,0/0,- (0/0),- (0/0)
2019 W80 Gifu R32,L vs Ozaki,60% (3/5),50% (2/4),0/0,0/0,29% (2/7),3/5,2/3,- (0/0),- (0/0)
2019 Bogota R16,L vs Osorio,75% (9/12),33% (4/12),1/2,0/0,42% (5/12),1/3,0/1,71% (5/7),43% (3/7)
2019 Bogota R32,W vs Ostapenko,75% (9/12),43% (6/14),2/5,1/4,22% (2/9),2/3,2/2,67% (4/6),50% (3/6)
2019 Bogota Q2,L vs Schoofs,50% (6/12),22% (2/9),0/1,0/0,44% (4/9),2/4,1/2,- (0/0),- (0/0)
2019 Bogota Q1,W vs Stevanovic,69% (11/16),50% (4/8),2/2,1/1,60% (3/5),0/1,0/0,- (0/0),- (0/0)
2019 Monterrey Q2,L vs Xu,83% (5/6),33% (1/3),0/0,0/0,33% (2/6),0/2,0/1,- (0/0),- (0/0)
2019 Monterrey Q1,W vs Savinykh,73% (8/11),71% (5/7),2/3,1/2,50% (2/4),0/0,0/0,- (0/0),- (0/0)
2019 Indian Wells 125K R16,L vs Pliskova,75% (6/8),25% (1/4),0/0,0/0,67% (6/9),0/2,0/1,20% (1/5),25% (1/4)
2019 (30 matches),,58.8%,50.6%,60.3%,64.0%,53.3%,45.0%,54.8%,57.5%,52.5%
2018 (24 matches),,57.5%,45.8%,53.1%,63.2%,52.0%,45.8%,53.8%,55.0%,35.9%
2017 (58 matches),,59.5%,50.0%,59.6%,65.5%,54.1%,44.4%,31.0%,57.4%,45.1%
2016 (30 matches),,55.9%,45.1%,44.4%,48.4%,51.1%,42.9%,48.3%,45.2%,44.4%
2015 (22 matches),,60.6%,47.3%,47.0%,51.7%,53.5%,51.4%,56.3%,58.3%,50.0%
Career (171 matches),,58.4%,48.0%,53.6%,58.7%,52.9%,44.3%,47.1%,54.3%,44.9%
