Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2020 Australian Open R128,L vs Wozniacki,6.0,6.0,6.0,35.7%,40.0%,41.7%,47.6%,59.1%,20.9%,6.0,3.8,-1.5,-1.8
2019 US Open R16,L vs Mertens,5.6,6.8,4.4,26.7%,32.1%,41.2%,50.0%,57.8%,17.2%,-9.5,-8.1,-4.5,-6.3
2019 US Open R32,W vs Ostapenko,3.1,3.6,2.6,53.7%,53.6%,42.9%,40.0%,57.7%,10.8%,2.5,2.6,2.5,4.0
2019 San Jose R16,W vs Mertens,4.1,4.3,3.9,62.7%,50.0%,42.1%,50.0%,42.7%,13.2%,2.0,2.3,9.5,9.5
2018 Roland Garros Q1,L vs Schoofs,4.5,4.7,4.4,55.1%,50.0%,35.1%,55.6%,50.6%,20.0%,16.0,7.8,-5.0,-3.0
2017 ITF Tyler F,W vs Collins,3.8,3.9,3.7,53.7%,52.8%,70.6%,57.1%,52.8%,18.3%,2.5,2.5,3.0,3.9
2017 Seoul R32,W vs Maria,4.9,5.8,4.3,61.8%,60.0%,42.1%,42.9%,67.1%,15.3%,18.0,9.3,2.0,2.5
2015 ITF Stockton R16,L vs Date Krumm,3.9,2.9,4.9,37.1%,48.1%,18.2%,75.0%,54.9%,9.0%,-5.5,-6.5,-8.0,-11.4
Career (8 matches),,4.4,4.7,4.2,51.2%,49.0%,41.8%,51.0%,55.4%,16.4%,4.0,3.1,-0.3,-0.3
