Match,Result,Unret%,<=3 W%,RiP W%,1st: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2ndAgg
2020 Australian Open R128,L vs Wozniacki,6.6%,16.4%,43.6%,8.8%,20.6%,58.1%,35.3%,29.4%,25.0%,4.0%,12.0%,25.0%,41.7%,38.5%,25.0%,-76
2019 US Open R16,L vs Mertens,9.1%,11.4%,35.9%,9.1%,13.6%,40.0%,46.2%,66.7%,50.0%,9.5%,9.5%,31.6%,0.0%,66.7%,66.7%,-49
2019 US Open R32,W vs Ostapenko,22.9%,25.7%,51.0%,25.6%,28.2%,44.8%,35.0%,21.1%,33.3%,21.4%,25.0%,59.1%,9.1%,23.5%,0.0%,13
2019 San Jose R16,W vs Mertens,21.5%,27.7%,39.2%,21.1%,23.7%,36.7%,57.9%,57.9%,60.0%,22.2%,33.3%,42.9%,23.1%,64.3%,75.0%,-104
2018 Roland Garros Q1,L vs Schoofs,15.9%,22.4%,50.6%,20.0%,31.7%,60.4%,14.8%,57.6%,80.0%,13.2%,13.2%,36.4%,0.0%,52.6%,0.0%,11
2017 ITF Tyler F,W vs Collins,30.0%,34.3%,45.8%,30.2%,34.0%,43.2%,11.5%,51.9%,66.7%,31.3%,37.5%,54.5%,20.0%,54.5%,100.0%,-33
2017 Seoul R32,W vs Maria,17.5%,31.7%,59.6%,17.8%,33.3%,67.6%,31.8%,56.5%,100.0%,16.7%,27.8%,40.0%,22.2%,77.8%,50.0%,-104
2015 ITF Stockton R16,L vs Date Krumm,14.3%,16.1%,30.0%,14.8%,14.8%,26.1%,16.7%,60.0%,40.0%,19.0%,23.8%,35.3%,16.7%,66.7%,75.0%,58
Career (8 matches),,17.7%,23.9%,45.6%,19.8%,27.0%,49.4%,29.5%,50.0%,51.4%,16.5%,21.6%,39.5%,15.6%,52.9%,48.0%,-12
