Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2019 New York R16,L vs Muchova,13% (1/8),100% (1/1),1/4,75% (6/8),17% (1/6),0/1,0/0,0/1,0/0,0/1
2019 New York R32,W vs Teichmann,40% (4/10),100% (4/4),0/1,11% (1/9),0% (0/1),2/2,0/0,0/0,0/0,0/0
2019 San Jose QF,L vs Vekic,11% (1/9),100% (1/1),0/3,56% (5/9),0% (0/5),1/1,0/1,0/2,0/0,0/1
2019 San Jose R16,W vs Mertens,78% (7/9),100% (7/7),4/4,56% (5/9),20% (1/5),3/6,1/2,0/0,0/1,0/0
2019 W60 Berkeley CA SF,L vs Brengle,20% (2/10),100% (2/2),1/5,78% (7/9),14% (1/7),0/2,0/0,1/2,0/0,1/1
2019 W60 Berkeley CA R16,W vs Arconada,62% (8/13),75% (6/8),2/4,54% (7/13),43% (3/7),3/5,1/1,0/0,1/1,0/0
2019 Wimbledon R128,L vs Sevastova,36% (5/14),60% (3/5),0/3,46% (6/13),17% (1/6),1/3,0/0,2/5,0/0,2/3
2019 Wimbledon Q3,W vs Davis,58% (7/12),86% (6/7),2/4,58% (7/12),29% (2/7),5/6,2/4,0/0,1/3,0/0
2019 Wimbledon Q1,W vs Broady,43% (6/14),50% (3/6),0/2,14% (2/14),0% (0/2),2/2,1/1,2/2,0/0,0/0
2019 W60 Fukuoka QF,W vs Bektas,43% (6/14),100% (6/6),0/3,38% (5/13),40% (2/5),4/5,1/1,0/0,0/0,0/0
2019 W60 Fukuoka R16,W vs Jaksic,44% (4/9),100% (4/4),0/2,50% (5/10),60% (3/5),3/4,2/2,0/0,1/1,0/0
2019 W60 Fukuoka R32,W vs Hozumi,60% (6/10),83% (5/6),0/1,33% (3/9),67% (2/3),3/3,0/0,0/0,0/0,0/0
2019 W80 Gifu R32,L vs Ozaki,33% (3/9),67% (2/3),1/4,75% (6/8),17% (1/6),0/2,0/0,2/3,0/0,1/1
2019 Bogota R16,L vs Osorio,40% (6/15),67% (4/6),2/5,44% (7/16),0% (0/7),1/4,0/0,2/4,0/0,2/3
2019 Bogota R32,W vs Ostapenko,44% (7/16),86% (6/7),3/6,50% (8/16),13% (1/8),3/5,0/0,2/3,0/0,2/2
2019 Bogota Q2,L vs Schoofs,50% (5/10),40% (2/5),1/4,64% (7/11),29% (2/7),2/2,0/0,0/1,0/0,0/1
2019 Bogota Q1,W vs Stevanovic,46% (6/13),67% (4/6),0/1,23% (3/13),33% (1/3),4/4,2/2,1/2,1/1,0/0
2019 Monterrey Q2,L vs Xu,20% (2/10),50% (1/2),1/3,56% (5/9),20% (1/5),1/1,0/0,1/2,0/0,0/0
2019 Monterrey Q1,W vs Savinykh,45% (5/11),100% (5/5),1/2,30% (3/10),33% (1/3),2/3,0/0,0/0,0/0,0/0
2019 Indian Wells 125K R16,L vs Pliskova,20% (2/10),50% (1/2),0/3,56% (5/9),40% (2/5),1/1,0/1,0/0,0/0,0/0
2019 (30 matches),,43.8%,80.5%,36.4%,49.8%,22.4%,57.8%,59.1%,50.0%,54.5%,61.1%
2018 (24 matches),,47.5%,80.9%,28.2%,44.3%,17.3%,67.1%,70.0%,69.6%,83.3%,50.0%
2017 (58 matches),,53.4%,78.5%,39.0%,43.4%,24.9%,65.2%,77.8%,72.0%,82.6%,80.0%
2016 (30 matches),,55.4%,77.4%,37.9%,55.5%,17.5%,53.1%,64.3%,45.5%,60.0%,41.7%
2015 (22 matches),,61.4%,77.8%,39.5%,51.4%,22.3%,57.9%,71.4%,47.6%,72.7%,40.0%
Career (171 matches),,51.8%,78.9%,36.1%,48.7%,21.3%,60.6%,70.5%,57.6%,71.6%,57.4%
