Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,4,Hard,5,1,4,20.0%,0,0,0,-,2016,2020,R128,4,0.89,0.8%,2.8%,67.9%,55.0%,36.3%,49.0%,45.2%,58.1%,45.2%
Roland Garros,6,Clay,8,2,6,25.0%,4,1,3,25.0%,2016,2021,R128,3,0.75,3.9%,2.9%,66.5%,60.6%,40.6%,53.9%,34.4%,62.9%,30.0%
Wimbledon,4,Grass,14,9,5,64.3%,5,5,0,100.0%,2017,2021,R64,9,1.04,1.2%,2.6%,67.1%,60.0%,49.1%,56.4%,45.2%,50.0%,48.6%
US Open,8,Hard,19,11,8,57.9%,0,0,0,-,2008,2021,R16,9,0.96,2.3%,5.7%,61.6%,62.0%,45.8%,55.8%,42.5%,47.4%,37.8%
Stanford,6,Hard,7,1,6,14.3%,0,0,0,-,2010,2017,R32,7,0.82,1.8%,5.8%,60.4%,56.3%,41.1%,50.3%,40.9%,48.6%,42.9%
Monterrey,3,Hard,8,5,3,62.5%,3,1,2,33.3%,2017,2021,R16,8,1.09,1.4%,5.1%,63.9%,62.1%,55.7%,59.8%,43.8%,52.1%,62.7%
Nottingham,3,Grass,8,5,3,62.5%,0,0,0,-,2017,2021,QF,8,1.13,2.4%,1.5%,72.6%,65.6%,47.8%,60.7%,44.3%,56.4%,51.1%
Indian Wells 125K,3,Hard,7,4,3,57.1%,3,2,1,66.7%,2018,2020,R16,7,0.99,0.2%,4.6%,60.7%,55.0%,49.8%,53.0%,46.4%,54.5%,42.0%
Cincinnati,3,Hard,4,1,3,25.0%,1,0,1,0.0%,2019,2021,Q2,4,0.92,3.9%,4.2%,54.7%,60.9%,47.3%,54.7%,41.5%,56.4%,45.5%
San Jose,2,Hard,6,4,2,66.7%,0,0,0,-,2019,2021,QF,6,1.06,1.5%,2.7%,58.8%,58.4%,48.5%,54.3%,48.5%,48.9%,52.8%
