Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
Current (2026-03-30),380,161,332,1394,323,1369,,,250,1295,290,277,,
2025,452,123,,,,,,,,,247,327
2024,485,107,441,1272,443,1220,374,1268,248,1286,156,517
2023,453,124,368,1289,365,1236,339,1277,248,1267,,
2022,355,150,,,,,,,,,,
2021,326,197,294,1271,292,1231,290,1240,225,1272,,
2020,242,267,,,,,,,,,218,373
2019,202,295,304,1338,297,1299,270,1321,235,1279,198,384
2018,303,149,,,,,,,,,135,487
2017,372,108,,,,,,,,,200,375
2016,453,72,,,,,,,,,322,170
2015,609,36,,,,,,,,,828,26
2014,698,24,,,,,,,,,566,58
2013,1068,9,,,,,,,,,1294,3
2012,977,10,,,,,,,,,1143,8
