Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2019 Taipei QF,L vs Babos,64% (9/14),67% (4/6),1/1,0/0,38% (3/8),1/3,1/2,- (0/0),- (0/0)
2019 W25 Chiswick R32,L vs Rushiti,47% (8/17),36% (4/11),1/5,0/0,0% (0/6),0/3,0/1,- (0/0),- (0/0)
2019 W25 Santa Margherita Di Pula QF,L vs Pieri,75% (6/8),45% (5/11),0/3,0/0,45% (5/11),4/6,4/5,33% (2/6),50% (3/6)
2019 W25 Santa Margherita Di Pula R16,W vs Sabino,60% (6/10),55% (6/11),2/3,1/1,40% (2/5),0/0,0/0,- (0/0),- (0/0)
2019 W25 Santa Margherita Di Pula QF,L vs Yerolymos,31% (5/16),50% (1/2),0/0,0/0,64% (7/11),2/4,1/2,- (0/0),- (0/0)
2019 W25 Santa Margherita Di Pula R32,L vs Grymalska,67% (4/6),0% (0/3),0/0,0/0,20% (1/5),1/3,0/1,- (0/0),- (0/0)
2019 W25 Canberra R16,L vs Aiava,67% (6/9),50% (2/4),0/0,0/0,33% (2/6),1/3,1/2,- (0/0),- (0/0)
2019 W25 Canberra R32,W vs Kaji,60% (6/10),86% (6/7),2/4,1/3,50% (3/6),0/0,0/0,- (0/0),- (0/0)
2019 W25 Mildura F,W vs Mcphee,48% (15/31),30% (3/10),2/8,1/3,100% (8/8),0/1,0/0,83% (5/6),0% (0/6)
2019 W25 Mildura SF,W vs Sun,73% (11/15),50% (5/10),2/3,1/1,33% (1/3),1/2,0/0,- (0/0),- (0/0)
2019 W25 Mildura R16,W vs Patterson,80% (8/10),50% (4/8),2/3,1/1,- (0/0),0/0,0/0,- (0/0),- (0/0)
2019 W25 Mildura R32,W vs Ueda,65% (11/17),25% (7/28),2/3,1/2,67% (6/9),0/1,0/0,40% (2/5),33% (2/6)
2019 W60 Kyoto R16,L vs Hibino,45% (5/11),- (0/0),0/0,0/0,0% (0/3),1/3,1/2,- (0/0),- (0/0)
2019 W60 Launceston R32,L vs Rybakina,88% (7/8),44% (4/9),1/1,0/0,33% (3/9),0/2,0/1,- (0/0),- (0/0)
2019 W60 Burnie R32,L vs Woolcock,67% (6/9),33% (3/9),0/0,0/0,33% (2/6),0/2,0/1,60% (3/5),0% (0/5)
2018 Bol R32,L vs Errani,25% (2/8),100% (1/1),0/0,0/0,64% (9/14),2/4,2/3,- (0/0),- (0/0)
2018 Australian Open Q1,L vs Kovinic,70% (7/10),18% (2/11),0/0,0/0,70% (7/10),0/2,0/1,60% (3/5),17% (1/6)
2017 Bendigo $60K R16,L vs Tere Apisah,55% (6/11),18% (2/11),0/2,0/0,50% (4/8),2/4,1/2,- (0/0),- (0/0)
2017 Bendigo $60K R32,W vs Lorbergs,56% (5/9),64% (7/11),2/2,1/1,33% (1/3),0/0,0/0,- (0/0),- (0/0)
2017 Canberra $60K R32,L vs Sema,88% (7/8),40% (2/5),1/1,0/0,33% (2/6),0/2,0/1,- (0/0),- (0/0)
2019 (15 matches),,59.2%,41.9%,44.1%,54.5%,44.8%,33.3%,47.1%,54.5%,21.7%
2018 (2 matches),,50.0%,25.0%,-,-,66.7%,33.3%,50.0%,60.0%,16.7%
2017 (25 matches),,57.1%,49.5%,59.6%,60.9%,54.3%,42.1%,47.6%,60.0%,16.7%
2016 (13 matches),,56.6%,45.5%,60.9%,60.0%,50.0%,42.9%,53.3%,20.0%,25.0%
2015 (3 matches),,44.4%,52.2%,100.0%,-,41.2%,14.3%,0.0%,-,-
Career (59 matches),,56.9%,46.2%,55.9%,59.1%,50.6%,37.9%,46.8%,52.4%,20.0%
