Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,250,120,130,48.0%,276-300,47.9%,2639-2696,49.5%,25-30,45.5%,52,62.2%,39.8%,3.6%,3.5%,65.3%,60.5%,47.5%,56.0%,45.5%,50.6%,1.03
Clay,84,38,46,45.2%,87-103,45.8%,828-895,48.1%,9-5,64.3%,3,54.2%,20.8%,1.7%,7.3%,64.6%,55.7%,44.4%,51.7%,39.1%,45.8%,0.81
Grass,23,11,12,47.8%,24-30,44.4%,255-247,50.8%,1-4,20.0%,0,,,,,,,,,,,
Carpet,7,5,2,71.4%,11-4,73.3%,81-55,59.6%,0-1,0.0%,0,,,,,,,,,,,
Finals,8,3,5,37.5%,6-13,31.6%,78-100,43.8%,0-2,0.0%,2,30.8%,35.7%,1.1%,4.2%,63.2%,43.3%,48.6%,45.3%,45.9%,45.6%,0.84
Semi-finals,16,8,8,50.0%,18-20,47.4%,171-180,48.7%,0-1,0.0%,4,64.3%,37.2%,2.4%,4.7%,62.2%,62.0%,45.8%,55.9%,43.3%,49.4%,0.98
Quarter-finals,45,16,29,35.6%,36-63,36.4%,412-508,44.8%,7-5,58.3%,7,61.0%,31.3%,5.0%,1.8%,63.7%,57.6%,52.5%,55.8%,41.5%,48.2%,0.94
vs Righties,231,91,140,39.4%,216-321,40.2%,2298-2671,46.2%,17-28,37.8%,26,58.1%,33.6%,2.7%,3.4%,64.9%,56.6%,46.9%,53.2%,43.2%,48.2%,0.92
vs Lefties,29,13,16,44.8%,30-34,46.9%,293-295,49.8%,4-1,80.0%,3,40.7%,40.7%,2.4%,2.4%,61.4%,56.9%,46.9%,53.0%,40.1%,46.2%,0.85
