Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2026 Indian Wells QF,L vs Sinner,25% (2/8),0% (0/2),0/4,57% (4/7),0% (0/4),0/0,0/0,1/1,0/0,1/1
2026 Australian Open QF,L vs Zverev,14% (3/21),0% (0/3),0/3,21% (4/19),25% (1/4),0/0,0/0,1/1,0/0,0/0
2026 Australian Open R16,W vs Medvedev,54% (7/13),100% (7/7),0/1,8% (1/12),0% (0/1),6/6,2/2,0/0,0/0,0/0
2026 Australian Open R32,W vs Borges,33% (5/15),100% (5/5),0/2,20% (3/15),33% (1/3),5/5,2/3,1/1,1/1,0/0
2026 Australian Open R64,W vs Shevchenko,53% (9/17),100% (9/9),0/1,19% (3/16),33% (1/3),7/7,1/2,0/1,0/0,0/0
2026 Australian Open R128,W vs Giron,35% (9/26),67% (6/9),2/5,40% (10/25),40% (4/10),5/6,1/2,1/2,1/2,0/0
2026 Brisbane R32,W vs Ugo Carabelli,30% (3/10),67% (2/3),0/1,9% (1/11),0% (0/1),1/2,1/1,2/2,1/1,0/0
2025 Next Gen Finals SF,W vs Basavareddy,63% (5/8),100% (5/5),3/3,44% (4/9),25% (1/4),3/5,1/1,0/0,0/0,0/0
2025 Metz F,W vs Norrie,20% (3/15),67% (2/3),0/2,27% (4/15),50% (2/4),2/2,1/1,1/1,0/0,0/0
2025 Metz R16,W vs Echargui,50% (5/10),40% (2/5),0/1,27% (3/11),67% (2/3),2/2,1/2,1/1,1/1,0/0
2025 Shanghai R16,L vs Medvedev,24% (4/17),75% (3/4),1/4,41% (7/17),43% (3/7),3/3,0/1,1/1,0/0,1/1
2025 Beijing F,L vs Sinner,25% (2/8),0% (0/2),0/4,50% (4/8),0% (0/4),0/0,0/0,1/1,0/0,0/0
2025 US Open R128,L vs Djokovic,36% (5/14),40% (2/5),1/5,69% (9/13),33% (3/9),0/2,0/0,0/1,0/0,0/1
2025 Mallorca R16,W vs Shelton,36% (4/11),75% (3/4),0/2,36% (4/11),50% (2/4),3/3,1/1,2/2,0/0,0/0
2025 Miami R128,L vs Fonseca,13% (2/16),50% (1/2),0/3,40% (6/15),50% (3/6),1/1,0/0,2/2,0/0,1/1
2025 Acapulco R16,W vs Zverev,44% (4/9),75% (3/4),0/1,20% (2/10),50% (1/2),3/3,2/2,0/0,1/1,0/0
2025 Australian Open R32,W vs Moutet,53% (8/15),75% (6/8),1/2,40% (6/15),50% (3/6),3/5,1/2,1/1,0/0,0/0
2024 Knoxville CH F,L vs Eubanks,17% (2/12),50% (1/2),1/1,25% (3/12),33% (1/3),1/1,0/0,3/4,0/0,2/2
2024 Knoxville CH SF,W vs Basavareddy,44% (4/9),100% (4/4),1/1,22% (2/9),50% (1/2),2/2,0/1,0/0,0/1,0/0
2024 Fairfield CH F,W vs Tomic,83% (5/6),100% (5/5),0/0,0% (0/7),- (0/0),4/4,1/1,0/0,1/1,0/0
2026 (7 matches),,34.5%,76.3%,11.8%,24.8%,26.9%,92.3%,70.0%,75.0%,75.0%,100.0%
2025 (10 matches),,34.1%,64.3%,22.2%,39.5%,40.8%,76.9%,70.0%,90.0%,100.0%,66.7%
2024 (6 matches),,31.9%,87.0%,26.7%,27.0%,20.0%,94.1%,85.7%,88.9%,75.0%,100.0%
2023 (1 matches),,30.8%,50.0%,28.6%,78.6%,27.3%,50.0%,-,0.0%,-,0.0%
2022 (1 matches),,23.5%,50.0%,0.0%,41.2%,14.3%,100.0%,-,0.0%,-,0.0%
Career (25 matches),,33.1%,72.1%,20.0%,33.8%,31.0%,86.1%,74.1%,76.7%,80.0%,66.7%
