Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
17-Dec-2025,Next Gen Finals,Hard,F,28,116,(1) Tien d. (2) Alexander Blockx [BEL],4-3(4) 4-2 4-1,1.67,1.9%,1.9%,65.4%,85.3%,66.7%,2/2,0:59
02-Nov-2025,Metz,Hard,F,38,27,Tien d. (7) Cameron Norrie [GBR],6-3 3-6 7-6(6),0.81,6.2%,0.9%,63.7%,73.6%,41.5%,7/9,2:10
25-Sep-2025,Beijing,Hard,F,52,2,(1) Jannik Sinner [ITA] d. Tien,6-2 6-2,0.62,0.0%,14.0%,51.2%,54.5%,47.6%,2/6,1:12
18-Dec-2024,Next Gen Finals,Hard,F,122,145,(8) Joao Fonseca [BRA] d. (5) Tien,2-4 4-3(8) 4-0 4-2,0.55,5.6%,1.4%,70.8%,64.7%,47.6%,6/9,1:27
04-Nov-2024,Knoxville CH,Hard,F,121,118,(2) Christopher Eubanks [USA] d. (3) Tien,7-5 7-6(9),0.79,6.4%,3.8%,69.2%,74.1%,54.2%,2/4,1:25
07-Oct-2024,Fairfield CH,Hard,F,148,233,(1) Tien d. (7) Bernard Tomic [AUS],6-0 6-1,3.37,17.6%,0.0%,67.6%,78.3%,90.9%,0/0,0:39
09-Sep-2024,Las Vegas CH,Hard,F,193,231,(3) Tien d. (6) Tristan Boyer [USA],7-5 1-6 6-3,1.06,1.3%,5.3%,64.0%,62.5%,63.0%,0/4,1:54
08-Jul-2024,M15 Lakewood CA,Hard,F,342,1412,(1) Tien d. (WC) Govind Nanda [USA],6-3 6-3,,,,,,,,
01-Jul-2024,Bloomfield Hills CH,Hard,F,342,366,(WC) Tien d. (Alt) Nishesh Basavareddy [USA],4-6 6-3 6-4,1.29,7.7%,0.0%,61.5%,81.3%,53.3%,2/4,1:56
17-Jun-2024,M15 Rancho Santa Fe CA,Hard,F,373,1380,(1) Tien d. (Q) Matthew Summers [GBR],6-3 6-1,,,,,,,,
