Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,4,Hard,6,2,4,33.3%,2,1,1,50.0%,2019,2024,Q2,6,0.83,0.2%,2.0%,71.6%,54.2%,42.7%,51.0%,40.9%,44.4%,56.8%
Roland Garros,5,Clay,8,3,5,37.5%,2,0,2,0.0%,2018,2023,Q2,7,0.89,0.3%,1.0%,72.1%,51.9%,43.3%,49.5%,45.1%,50.0%,49.2%
Wimbledon,4,Grass,6,2,4,33.3%,3,0,3,0.0%,2018,2023,Q2,4,0.85,0.9%,0.6%,76.7%,56.4%,51.4%,55.2%,38.2%,58.3%,42.9%
US Open,3,Hard,6,3,3,50.0%,1,1,0,100.0%,2019,2023,Q3,6,0.99,1.0%,2.2%,69.7%,58.6%,46.1%,54.8%,45.0%,60.9%,55.6%
Fed Cup,7,,24,13,11,54.2%,4,1,3,25.0%,2014,2020,,15,1.04,0.1%,1.6%,71.0%,58.6%,48.0%,55.5%,46.2%,59.5%,44.7%
Mumbai 125,3,Hard,6,2,4,33.3%,1,0,1,0.0%,2024,2026,R16,6,1.05,0.0%,1.6%,68.7%,49.8%,56.8%,52.0%,50.2%,37.8%,46.0%
Chennai,2,Hard,2,0,2,0.0%,0,0,0,-,2022,2025,R32,2,0.65,0.0%,7.2%,75.7%,41.7%,33.3%,39.6%,39.2%,50.0%,37.5%
Dubai,4,Hard,4,0,4,0.0%,0,0,0,-,2018,2024,Q1,4,0.75,0.0%,2.7%,73.4%,51.1%,40.6%,48.3%,38.9%,44.4%,20.6%
Prague,2,Hard,5,2,3,40.0%,1,0,1,0.0%,2020,2023,R16,5,0.89,0.6%,4.1%,71.2%,52.5%,43.9%,50.0%,44.5%,53.6%,72.4%
BJK Cup G1 RR: JPN vs IND,2,Hard,2,0,2,0.0%,0,0,0,-,2022,2023,RR,1,0.88,0.0%,0.0%,78.3%,46.3%,53.3%,47.8%,45.9%,64.7%,50.0%
BJK Cup G1 RR: CHN vs IND,2,Hard,2,0,2,0.0%,0,0,0,-,2022,2023,RR,1,0.69,0.0%,0.0%,62.7%,50.0%,36.8%,45.1%,37.7%,37.5%,100.0%
