Match,Result,Unret%,<=3 W%,RiP W%,1st: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2ndAgg
2019 ITF Istanbul F,L vs Diatchenko,9.8%,14.6%,32.4%,3.7%,11.1%,34.6%,13.3%,50.0%,66.7%,21.4%,21.4%,27.3%,25.0%,60.0%,0.0%,-104
2019 Fed Cup RR,L vs Putintseva,6.7%,10.7%,45.3%,7.1%,11.9%,43.6%,45.0%,18.2%,25.0%,7.4%,11.1%,48.0%,15.4%,28.6%,50.0%,-104
2017 ITF Quanzhou R16,L vs Zheng,16.4%,16.4%,32.7%,16.2%,16.2%,25.8%,45.5%,20.0%,0.0%,18.2%,18.2%,44.4%,44.4%,38.5%,20.0%,-3
Career (3 matches),,10.7%,13.6%,38.0%,9.4%,13.2%,35.4%,36.8%,26.5%,33.3%,14.3%,15.9%,42.6%,26.9%,40.5%,27.3%,-67
