Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2022 Australian Open Q1,L vs Wolf,3.2,2.9,3.5,46.8%,25.0%,75.0%,66.7%,44.1%,45.5%,-5.0,-10.9,0.0,0.0
2020 Montpellier R32,L vs Herbert,3.6,3.8,3.2,46.9%,35.3%,61.5%,50.0%,44.8%,28.6%,0.5,0.7,-1.0,-1.6
2020 Australian Open Q2,L vs Tabilo,5.0,4.9,5.2,45.8%,54.3%,51.9%,30.0%,46.2%,38.1%,-11.0,-7.5,0.0,0.0
2019 Halle R16,L vs Herbert,2.8,2.8,2.9,46.5%,51.7%,42.9%,42.9%,45.6%,31.3%,2.0,3.3,0.5,1.0
2019 Halle R32,W vs Molleker,3.4,2.5,4.1,52.3%,51.7%,33.3%,66.7%,45.4%,69.5%,-11.5,-9.1,0.0,0.0
2019 Taipei CH F,L vs Novak,2.9,2.8,3.0,45.5%,40.0%,37.5%,25.0%,38.5%,49.2%,-7.0,-21.9,-0.5,-1.7
2019 Taipei CH R32,W vs Robert,3.2,2.0,4.2,52.2%,65.2%,46.2%,83.3%,35.3%,46.3%,0.0,0.0,9.5,17.0
2017 Roland Garros R64,L vs Goffin,4.3,4.1,4.6,48.4%,37.3%,29.6%,44.0%,42.3%,35.1%,-9.5,-6.5,-10.0,-6.8
2017 Karshi CH R16,W vs Maamoun,3.4,2.7,4.0,57.1%,68.0%,42.9%,75.0%,37.0%,42.2%,0.0,0.0,4.0,6.9
2015 Mouilleron Le Captif CH QF,L vs Pouille,3.9,4.6,3.2,32.2%,52.2%,66.7%,28.6%,46.4%,50.0%,-6.0,-10.3,5.5,14.9
2015 Basel R32,L vs Dimitrov,3.1,3.2,3.0,44.2%,44.4%,20.0%,50.0%,43.6%,43.5%,-5.0,-11.4,-5.5,-16.7
2015 Vienna R16,L vs Karlovic,2.4,2.8,1.9,45.3%,44.4%,33.3%,0.0%,47.1%,50.0%,-1.0,-4.0,-2.5,-13.9
2015 Istanbul CH R16,W vs Langer,3.4,3.6,3.2,58.1%,38.9%,40.9%,33.3%,41.9%,49.0%,-4.5,-4.8,2.0,2.8
2015 Indian Wells R128,W vs Querrey,2.6,3.2,2.0,44.6%,52.0%,66.7%,100.0%,51.3%,62.1%,0.5,1.0,3.0,13.6
2015 Marseille SF,L vs Simon,4.1,4.1,4.0,44.0%,58.5%,66.7%,33.3%,46.6%,56.3%,-3.5,-4.0,5.0,10.0
2015 Rotterdam R16,W vs Thiem,3.4,3.6,3.3,66.7%,34.8%,53.8%,80.0%,42.6%,39.2%,6.5,14.8,4.0,9.8
2014 Sydney QF,W vs Matosevic,3.6,3.2,4.2,52.7%,46.2%,64.3%,75.0%,52.1%,50.6%,-7.5,-9.6,-1.0,-2.6
2013 Davis Cup World Group PO RR,L vs Nadal,3.2,2.8,3.8,44.4%,19.4%,33.3%,33.3%,42.0%,22.0%,-7.0,-12.3,-10.5,-15.0
2013 Wimbledon R64,W vs Federer,3.2,2.9,3.7,51.8%,45.5%,52.2%,41.7%,39.5%,56.6%,9.5,9.5,5.5,7.3
Last 52 Weeks (1 matches),,3.2,2.9,3.5,46.8%,25.0%,75.0%,66.7%,44.1%,45.5%,-5.0,-10.9,0.0,0.0
Career (20 matches),,3.5,3.3,3.6,49.7%,45.7%,48.5%,50.3%,43.5%,46.3%,-2.9,-4.0,0.6,1.0
