Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2019 Portoroz CH R16,L vs Kolar,46% (6/13),56% (5/9),1/2,0/0,44% (4/9),0/2,0/1,- (0/0),- (0/0)
2019 Portoroz CH R32,W vs Bega,62% (8/13),63% (5/8),2/2,1/1,70% (7/10),1/1,0/0,- (0/0),- (0/0)
2019 Newport R32,L vs Ramanathan,68% (13/19),43% (3/7),1/3,0/1,70% (7/10),2/4,0/1,71% (5/7),14% (1/7)
2019 Busan CH R32,L vs Uchida,58% (7/12),29% (2/7),0/1,0/0,57% (4/7),2/4,0/1,67% (6/9),22% (2/9)
2019 Seoul CH R16,L vs Milojevic,67% (6/9),33% (2/6),0/0,0/0,60% (6/10),1/3,0/1,67% (4/6),17% (1/6)
2019 Seoul CH R32,W vs Noguchi,64% (9/14),27% (3/11),2/8,1/6,100% (1/1),0/0,0/0,- (0/0),- (0/0)
2019 Budapest R32,L vs Albot,39% (7/18),40% (2/5),0/2,0/0,33% (2/6),3/5,3/4,- (0/0),- (0/0)
2019 Budapest Q2,L vs Kecmanovic,43% (6/14),67% (2/3),0/0,0/0,43% (3/7),0/2,0/1,- (0/0),- (0/0)
2019 Budapest Q1,W vs Brands,73% (8/11),31% (5/16),2/5,1/1,50% (2/4),0/0,0/0,- (0/0),- (0/0)
2019 Taipei CH F,L vs Novak,75% (6/8),- (0/0),0/0,0/0,40% (2/5),0/2,0/1,- (0/0),- (0/0)
2019 Taipei CH SF,W vs Soeda,63% (12/19),0% (0/1),2/4,1/2,100% (1/1),0/0,0/0,73% (8/11),55% (6/11)
2019 Taipei CH QF,W vs Ito,75% (15/20),30% (3/10),2/2,1/1,60% (3/5),4/5,0/0,64% (7/11),45% (5/11)
2019 Taipei CH R16,W vs Janvier,85% (11/13),67% (2/3),2/2,1/1,100% (2/2),0/0,0/0,- (0/0),- (0/0)
2019 Taipei CH R32,W vs Robert,80% (8/10),36% (4/11),2/2,1/1,60% (3/5),0/0,0/0,100% (5/5),50% (2/4)
2019 St. Brieuc CH R32,L vs Janvier,57% (8/14),33% (1/3),0/0,0/0,60% (3/5),1/3,1/2,67% (4/6),17% (1/6)
2019 St. Brieuc CH Q1,W vs Mertens,71% (10/14),40% (2/5),2/4,1/1,100% (4/4),0/0,0/0,- (0/0),- (0/0)
2019 Lille CH R32,L vs Karatsev,38% (6/16),25% (1/4),0/0,0/0,56% (5/9),2/4,0/1,- (0/0),- (0/0)
2019 Pau CH R32,L vs Gombos,67% (10/15),38% (3/8),1/5,0/0,60% (6/10),0/2,0/1,80% (4/5),0% (0/6)
2019 Marseille QF,L vs Tsitsipas,88% (7/8),- (0/0),0/0,0/0,67% (4/6),2/4,1/2,- (0/0),- (0/0)
2019 Marseille R16,W vs Barrere,63% (10/16),100% (2/2),2/4,1/1,100% (3/3),0/0,0/0,- (0/0),- (0/0)
2019 (31 matches),,61.6%,40.1%,49.3%,53.8%,61.7%,46.6%,45.2%,72.7%,28.0%
2018 (55 matches),,66.2%,39.0%,61.1%,65.0%,58.7%,49.3%,53.2%,64.9%,33.0%
2017 (58 matches),,64.9%,37.3%,51.3%,50.8%,61.8%,44.4%,32.5%,70.1%,34.4%
2016 (53 matches),,65.7%,38.5%,55.1%,51.7%,66.1%,53.1%,53.2%,68.3%,30.6%
2015 (33 matches),,64.0%,41.4%,56.3%,72.7%,65.5%,44.3%,43.3%,58.1%,38.1%
Career (361 matches),,65.2%,38.6%,54.9%,57.0%,62.7%,46.9%,45.1%,66.7%,34.1%
