Match,Result,Unret%,<=3 W%,RiP W%,1st: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2ndAgg
1961 Wimbledon F,W vs Truman,13.6%,21.4%,47.7%,15.8%,24.6%,50.0%,11.5%,71.0%,83.3%,22.7%,36.4%,41.2%,45.5%,81.8%,80.0%,82
Career (1 matches),,13.6%,21.4%,47.7%,15.8%,24.6%,50.0%,11.5%,71.0%,83.3%,22.7%,36.4%,41.2%,45.5%,81.8%,80.0%,82
