Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,8,7,1,87.5%,15-4,78.9%,103-52,66.5%,0-0,-,0,,,,,,,,,,,
Clay,263,231,32,87.8%,471-87,84.4%,3191-1500,68.0%,0-0,-,0,,,,,,,,,,,
Grass,263,218,45,82.9%,442-112,79.8%,3063-1590,65.8%,0-0,-,0,,,,,,,,,,,
Carpet,140,131,9,93.6%,262-26,91.0%,1678-627,72.8%,0-0,-,0,,,,,,,,,,,
Grand Slams,81,63,18,77.8%,129-46,73.7%,950-567,62.6%,0-0,-,0,,,,,,,,,,,
Finals,130,110,20,84.6%,225-63,78.1%,1639-1054,60.9%,0-0,-,0,,,,,,,,,,,
Semi-finals,145,119,26,82.1%,244-58,80.8%,1676-898,65.1%,0-0,-,0,,,,,,,,,,,
Quarter-finals,144,129,15,89.6%,258-40,86.6%,1710-776,68.8%,0-0,-,0,,,,,,,,,,,
vs Righties,204,148,56,72.5%,311-140,69.0%,2394-1727,58.1%,0-0,-,0,,,,,,,,,,,
vs Lefties,42,30,12,71.4%,62-28,68.9%,486-365,57.1%,0-0,-,0,,,,,,,,,,,
