Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,7,4,3,57.1%,7-6,53.8%,60-57,51.3%,1-0,100.0%,7,51.9%,53.7%,0.3%,4.6%,76.8%,55.4%,42.1%,52.3%,53.0%,52.7%,1.11,SF (W15 Monastir)
2025,34,16,18,47.1%,34-40,45.9%,338-344,49.6%,1-2,33.3%,32,54.9%,46.9%,0.7%,4.6%,74.2%,56.8%,39.9%,52.4%,48.1%,50.2%,1.01,SF (3x)
2024,31,13,18,41.9%,29-41,41.4%,300-357,45.7%,5-4,55.6%,0,,,,,,,,,,,,QF (3x)
2023,48,25,23,52.1%,58-52,52.7%,511-463,52.5%,2-3,40.0%,0,,,,,,,,,,,,SF (W25 Perth)
2022,41,17,24,41.5%,35-53,39.8%,376-443,45.9%,7-6,53.8%,0,,,,,,,,,,,,SF (2x)
2021,31,14,17,45.2%,33-40,45.2%,315-320,49.6%,1-1,50.0%,0,,,,,,,,,,,,W (W15 Monastir)
2020,7,3,4,42.9%,8-8,50.0%,74-82,47.4%,1-0,100.0%,0,,,,,,,,,,,,R16 (3x)
2019,23,10,13,43.5%,25-27,48.1%,252-234,51.9%,2-2,50.0%,0,,,,,,,,,,,,QF (3x)
2018,41,17,24,41.5%,43-51,45.7%,425-452,48.5%,3-7,30.0%,0,,,,,,,,,,,,QF (5x)
2017,55,31,24,56.4%,69-60,53.5%,619-566,52.2%,4-7,36.4%,1,40.0%,30.0%,1.6%,1.6%,74.2%,47.8%,50.0%,48.4%,43.9%,46.1%,0.85,SF (4x)
2016,36,13,23,36.1%,31-51,37.8%,334-389,46.2%,2-1,66.7%,1,44.4%,30.0%,0.0%,6.4%,74.5%,48.6%,41.7%,46.8%,34.0%,40.2%,0.64,QF (2x)
2015,47,24,23,51.1%,59-51,53.6%,518-473,52.3%,2-8,20.0%,0,,,,,,,,,,,,W (Kashiwa $25K)
2014,28,13,15,46.4%,30-34,46.9%,287-300,48.9%,4-3,57.1%,0,,,,,,,,,,,,SF (Launceston 50K)
2013,42,26,16,61.9%,58-39,59.8%,492-393,55.6%,3-7,30.0%,0,,,,,,,,,,,,W (Incheon 25K)
2012,34,17,17,50.0%,42-40,51.2%,396-382,50.9%,4-6,40.0%,0,,,,,,,,,,,,W (Seoul 25K)
2011,54,34,20,63.0%,70-50,58.3%,587-493,54.4%,4-5,44.4%,0,,,,,,,,,,,,W (Niigata 25K)
2010,54,33,21,61.1%,70-51,57.9%,583-497,54.0%,4-3,57.1%,0,,,,,,,,,,,,W (3x)
2009,56,33,23,58.9%,68-53,56.2%,565-512,52.5%,4-2,66.7%,0,,,,,,,,,,,,W (Tokyo 10K)
2008,12,5,7,41.7%,12-16,42.9%,129-135,48.9%,1-1,50.0%,0,,,,,,,,,,,,QF (Kurume 50K)
2007,38,22,16,57.9%,47-37,56.0%,394-356,52.5%,2-2,50.0%,0,,,,,,,,,,,,W (2x)
2006,6,0,6,0.0%,1-12,7.7%,38-79,32.5%,0-1,0.0%,0,,,,,,,,,,,,R32 (6x)
2005,8,3,5,37.5%,8-11,42.1%,80-90,47.1%,1-1,50.0%,0,,,,,,,,,,,,QF (Sutama 25K)
2004,6,2,4,33.3%,5-9,35.7%,50-74,40.3%,1-0,100.0%,0,,,,,,,,,,,,R16 (2x)
2003,1,0,1,0.0%,0-2,0.0%,2-12,14.3%,0-0,-,0,,,,,,,,,,,,R32 (Hiroshima 10K)
Career,740,375,365,50.7%,842-834,50.2%,7725-7503,50.7%,59-72,45.0%,41,53.8%,47.0%,0.6%,4.6%,74.5%,56.2%,40.5%,52.2%,48.3%,50.2%,1.01,
