Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2019 W25 Qujing QF,L vs Sun,60% (9/15),78% (7/9),3/6,53% (9/17),11% (1/9),4/7,1/1,1/1,0/0,0/0
2019 W25 Qujing R16,W vs Zhou,78% (7/9),86% (6/7),1/2,25% (2/8),0% (0/2),3/4,0/0,0/0,0/0,0/0
2019 W25 Ulanqab R32,L vs Xun,30% (3/10),67% (2/3),2/4,56% (5/9),20% (1/5),2/2,0/0,2/2,0/0,1/1
2019 W25 Wuhan R16,W vs Feng,82% (9/11),100% (9/9),5/5,60% (6/10),17% (1/6),3/7,1/2,0/0,0/0,0/0
2019 W25 Wuhan R32,W vs Sun,50% (5/10),80% (4/5),1/2,30% (3/10),33% (1/3),3/3,0/0,2/2,0/0,0/0
2019 W60 Luan R32,L vs Plipuech,50% (5/10),60% (3/5),2/6,60% (6/10),0% (0/6),2/3,0/1,0/0,0/0,0/0
2019 W25 Osaka QF,L vs Han,38% (3/8),100% (3/3),2/5,88% (7/8),0% (0/7),0/3,0/0,0/2,0/0,0/1
2019 W25 Osaka R16,W vs Ozaki,67% (8/12),88% (7/8),4/5,50% (6/12),0% (0/6),2/7,1/4,0/0,0/2,0/0
2019 W25 Osaka R32,W vs Arakawa,100% (7/7),86% (6/7),1/1,29% (2/7),50% (1/2),4/4,0/0,0/0,0/0,0/0
2019 W25 Kashiwa R16,L vs Hibi,33% (3/9),67% (2/3),0/4,67% (6/9),0% (0/6),0/2,0/0,1/3,0/0,1/2
2019 W25 Kofu R32,L vs Gatto Monticone,73% (11/15),73% (8/11),5/8,53% (8/15),0% (0/8),3/7,0/1,1/1,0/0,1/1
2017 Toyota $60K R16,L vs Zidansek,45% (5/11),60% (3/5),0/4,60% (6/10),17% (1/6),2/3,0/1,1/2,0/0,1/1
2017 Canberra $60K R32,W vs Bains,45% (5/11),80% (4/5),0/2,25% (3/12),33% (1/3),4/4,2/2,0/0,1/1,0/0
2017 Cairns $25K QF,W vs Bains,67% (6/9),83% (5/6),1/2,22% (2/9),0% (0/2),2/3,0/1,0/0,0/1,0/0
2017 Cairns $25K R16,W vs Woolcock,60% (9/15),67% (6/9),2/4,38% (6/16),33% (2/6),4/6,2/2,2/2,1/1,0/0
2017 Cairns $25K R32,W vs Da Silva Fick,64% (7/11),71% (5/7),1/4,36% (4/11),0% (0/4),3/5,1/1,2/2,0/0,0/0
2017 Toowoomba $25K QF,L vs Sharma,22% (2/9),100% (2/2),0/4,50% (5/10),0% (0/5),2/2,0/0,0/1,0/0,0/1
2017 Toowoomba $25K R16,W vs Hives,54% (7/13),71% (5/7),1/4,31% (4/13),0% (0/4),3/4,1/2,0/0,1/2,0/0
2017 Toowoomba $25K R32,W vs Allgurin,67% (8/12),88% (7/8),3/6,67% (8/12),13% (1/8),4/7,2/2,0/1,1/1,0/0
2017 Brisbane $25K R32,W vs Minokoshi,63% (5/8),100% (5/5),1/1,38% (3/8),67% (2/3),5/5,2/2,0/0,1/1,0/0
2019 (11 matches),,60.3%,81.4%,54.2%,52.2%,8.3%,53.1%,33.3%,63.6%,0.0%,60.0%
2017 (35 matches),,56.4%,82.0%,40.8%,46.9%,18.8%,66.3%,64.4%,62.9%,68.4%,80.0%
2016 (15 matches),,47.2%,85.1%,31.1%,58.7%,11.1%,58.5%,70.0%,21.4%,100.0%,20.0%
2015 (14 matches),,56.6%,84.1%,46.9%,59.9%,18.2%,59.0%,46.7%,53.3%,20.0%,57.1%
2014 (10 matches),,48.5%,85.7%,39.0%,53.9%,12.7%,57.9%,66.7%,14.3%,100.0%,0.0%
Career (107 matches),,54.1%,82.5%,43.0%,51.6%,15.3%,60.8%,61.5%,50.0%,66.7%,53.5%
