Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2021 US Open R128,L vs Escobedo,17% (2/12),0% (0/2),0/5,64% (7/11),14% (1/7),0/0,0/0,1/2,0/0,1/1
2021 Lyon CH F,W vs Ymer,50% (4/8),100% (4/4),0/0,0% (0/8),- (0/0),2/2,0/0,0/0,0/0,0/0
2021 Roland Garros R64,L vs Djokovic,29% (4/14),25% (1/4),0/5,38% (5/13),0% (0/5),0/1,0/0,2/2,0/0,1/1
2021 Roland Garros R128,W vs Pouille,67% (8/12),75% (6/8),1/1,31% (4/13),75% (3/4),5/5,2/2,0/0,1/1,0/0
2021 Australian Open R64,L vs De Minaur,20% (3/15),33% (1/3),0/4,60% (9/15),44% (4/9),0/1,0/1,1/2,0/0,0/0
2021 Australian Open R128,W vs Seppi,33% (6/18),100% (6/6),0/1,17% (3/18),33% (1/3),5/6,3/3,0/1,1/1,0/0
2020 Roland Garros R64,L vs Tsitsipas,8% (1/13),100% (1/1),0/6,58% (7/12),14% (1/7),0/1,0/0,3/3,0/0,1/1
2020 Roland Garros R128,W vs Laaksonen,63% (10/16),60% (6/10),1/2,29% (5/17),40% (2/5),5/6,3/3,0/1,1/1,0/0
2020 US Open R128,L vs Sock,17% (4/24),75% (3/4),0/2,24% (6/25),33% (2/6),2/3,2/3,1/3,0/1,1/1
2020 Buenos Aires QF,L vs Schwartzman,33% (6/18),67% (4/6),1/3,44% (8/18),50% (4/8),2/2,0/1,1/2,0/0,1/2
2020 Australian Open R128,L vs Simon,38% (5/13),20% (1/5),1/5,50% (6/12),0% (0/6),0/1,0/0,2/3,0/0,1/1
2019 US Open R64,L vs Majchrzak,22% (5/23),80% (4/5),1/6,42% (10/24),30% (3/10),2/3,0/0,3/4,0/0,0/1
2019 US Open R128,W vs Sock,24% (4/17),75% (3/4),1/1,12% (2/17),50% (1/2),3/3,2/2,3/3,0/0,0/0
2019 Kitzbuhel QF,L vs Ruud,9% (1/11),100% (1/1),0/2,30% (3/10),33% (1/3),1/1,0/0,1/1,0/0,0/0
2019 Hamburg R32,L vs Thiem,15% (2/13),100% (2/2),1/2,36% (4/11),50% (2/4),1/1,1/1,1/1,0/0,0/0
2019 Bastad R16,L vs Delbonis,33% (4/12),75% (3/4),2/5,46% (6/13),17% (1/6),2/3,0/0,1/1,0/0,1/1
2019 Wimbledon R64,L vs Vesely,10% (2/21),100% (2/2),0/3,29% (6/21),50% (3/6),1/2,1/1,4/4,0/0,1/1
2019 Wimbledon R128,W vs Dzumhur,33% (8/24),75% (6/8),1/5,29% (7/24),14% (1/7),6/6,2/3,2/3,1/1,0/0
2019 Eastbourne R32,L vs Jarry,0% (0/10),- (0/0),0/2,22% (2/9),0% (0/2),0/0,0/0,0/0,0/0,0/0
2019 Roland Garros R32,L vs Thiem,20% (4/20),100% (4/4),0/7,47% (9/19),22% (2/9),2/3,0/0,2/2,0/0,0/0
2021 (6 matches),,34.2%,66.7%,6.3%,35.9%,32.1%,80.0%,83.3%,57.1%,100.0%,100.0%
2020 (5 matches),,31.0%,57.7%,16.7%,38.1%,28.1%,69.2%,71.4%,58.3%,50.0%,80.0%
2019 (45 matches),,33.7%,73.2%,24.8%,28.0%,32.1%,82.9%,82.7%,85.9%,84.2%,81.3%
2018 (43 matches),,33.2%,67.5%,20.5%,26.8%,31.4%,75.5%,75.0%,75.0%,82.4%,62.5%
2017 (46 matches),,33.5%,66.5%,25.5%,31.0%,33.7%,77.1%,83.7%,75.0%,93.3%,66.7%
Career (300 matches),,33.1%,68.9%,23.6%,29.8%,35.4%,81.4%,83.5%,78.2%,85.5%,71.9%
