Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2021 US Open R128,L vs Escobedo,0.91,0.43,22.6,2.0,7.5%,45.0%,8.1%,48.6%,18.9%,32.3%
2021 Lyon CH F,W vs Ymer,1.14,2.35,38.1,2.1,4.5%,68.2%,15.0%,85.0%,46.7%,51.7%
2021 Roland Garros R64,L vs Djokovic,0.83,0.58,26.9,2.5,2.5%,52.5%,11.8%,58.8%,28.0%,34.1%
2021 Roland Garros R128,W vs Pouille,0.88,1.62,32.3,2.6,15.4%,61.5%,11.1%,83.3%,48.9%,54.5%
2021 Australian Open R64,L vs De Minaur,0.95,0.61,29.9,2.3,9.4%,60.4%,8.3%,52.1%,23.9%,32.5%
2021 Australian Open R128,W vs Seppi,1.08,1.48,34.2,2.4,13.5%,73.1%,6.1%,69.4%,37.0%,42.0%
2020 Roland Garros R64,L vs Tsitsipas,1.15,0.46,22.0,2.0,2.6%,41.0%,5.1%,59.0%,19.4%,20.7%
2020 Roland Garros R128,W vs Laaksonen,1.03,1.52,31.5,2.1,12.0%,66.0%,4.5%,70.5%,51.8%,42.6%
2020 US Open R128,L vs Sock,0.95,0.87,58.3,38.9,11.4%,75.9%,4.2%,56.3%,26.3%,35.3%
2020 Buenos Aires QF,L vs Schwartzman,0.87,0.92,90.7,10.8,15.9%,68.3%,6.8%,52.5%,37.0%,46.4%
2020 Australian Open R128,L vs Simon,0.78,0.53,25.3,2.2,2.5%,47.5%,0.0%,54.5%,44.4%,22.0%
2019 US Open R64,L vs Majchrzak,1.02,0.82,43.3,9.8,4.9%,60.5%,5.3%,57.9%,27.1%,39.7%
2019 US Open R128,W vs Sock,1.24,1.47,35.5,2.2,20.0%,74.5%,4.3%,70.2%,26.4%,40.0%
2019 Kitzbuhel QF,L vs Ruud,0.82,0.70,46.5,2.3,-,66.7%,-,62.1%,20.0%,41.9%
2019 Hamburg R32,L vs Thiem,0.87,0.75,47.3,2.0,-,62.2%,-,64.7%,36.1%,26.5%
2019 Bastad R16,L vs Delbonis,0.92,0.72,45.3,3.7,-,51.4%,-,51.6%,40.0%,35.7%
2019 Wimbledon R64,L vs Vesely,0.98,0.72,37.7,4.7,9.2%,63.2%,3.0%,67.2%,27.9%,23.2%
2019 Wimbledon R128,W vs Dzumhur,1.16,1.18,41.5,7.6,-,60.0%,-,66.7%,44.9%,29.3%
2019 Eastbourne R32,L vs Jarry,0.84,0.55,48.0,2.0,-,67.7%,-,65.4%,22.6%,21.4%
2019 Roland Garros R32,L vs Thiem,1.05,0.75,36.5,2.7,1.7%,53.3%,3.5%,57.9%,25.4%,38.9%
2021 (6 matches),,0.96,0.94,30.5,2.3,9.3%,60.2%,9.4%,64.3%,33.7%,41.2%
2020 (5 matches),,0.94,0.86,51.5,3.2,10.0%,63.1%,4.5%,58.1%,36.3%,36.0%
2019 (45 matches),,1.04,1.11,51.0,2.6,6.5%,64.3%,5.4%,65.3%,37.8%,37.5%
2018 (43 matches),,0.96,1.05,54.4,2.8,8.3%,65.2%,5.7%,65.8%,37.0%,39.0%
2017 (46 matches),,1.04,1.07,54.4,2.8,7.8%,62.8%,4.5%,64.6%,37.8%,36.7%
Career (300 matches),,1.02,1.07,53.1,2.8,7.7%,64.0%,5.1%,65.0%,37.4%,37.6%
