Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2022,9,3,6,33.3%,10-14,41.7%,121-123,49.6%,2-4,33.3%,9,79.1%,22.0%,4.8%,2.1%,67.0%,67.6%,55.0%,63.5%,36.1%,50.4%,0.99,R16 (2x)
2021,20,9,11,45.0%,23-28,45.1%,235-248,48.7%,3-1,75.0%,20,77.2%,19.3%,6.5%,3.3%,69.3%,69.6%,48.9%,63.3%,35.9%,49.5%,0.98,SF (Geneva)
2020,22,8,14,36.4%,24-36,40.0%,279-312,47.2%,4-7,36.4%,22,77.8%,17.4%,7.6%,3.6%,61.6%,71.1%,48.6%,62.5%,35.1%,48.8%,0.94,QF (2x)
2019,47,24,23,51.1%,63-58,52.1%,601-574,51.1%,10-8,55.6%,45,80.2%,22.0%,7.1%,3.9%,59.1%,73.1%,52.1%,64.5%,36.1%,50.2%,1.02,F (Estoril)
2018,33,19,14,57.6%,44-37,54.3%,430-385,52.8%,7-14,33.3%,33,84.1%,22.5%,7.8%,4.2%,59.1%,75.4%,55.2%,67.1%,37.8%,52.0%,1.15,SF (Sao Paulo)
2017,41,20,21,48.8%,49-54,47.6%,507-521,49.3%,9-12,42.9%,41,79.0%,20.2%,6.8%,4.7%,59.4%,72.6%,50.5%,63.6%,36.3%,49.9%,1.00,W (Sao Paulo)
2016,57,34,23,59.6%,83-62,57.2%,776-715,52.0%,19-20,48.7%,57,84.4%,19.7%,9.3%,3.6%,60.9%,74.7%,54.5%,66.8%,36.2%,51.3%,1.09,W (2x)
2015,55,29,26,52.7%,74-69,51.7%,718-698,50.7%,10-13,43.5%,53,79.9%,21.9%,7.2%,3.5%,60.1%,70.3%,51.9%,63.0%,36.7%,50.1%,0.99,W (Sao Paulo)
2014,30,18,12,60.0%,45-34,57.0%,401-368,52.1%,8-5,61.5%,29,78.1%,24.7%,7.2%,3.9%,59.6%,72.1%,51.0%,63.6%,38.6%,51.0%,1.06,W (2x)
2013,6,2,4,33.3%,8-11,42.1%,80-103,43.7%,2-1,66.7%,6,72.2%,14.4%,5.7%,3.9%,57.7%,69.2%,45.9%,59.4%,33.8%,47.0%,0.83,R16 (Kuala Lumpur)
2011,26,13,13,50.0%,37-30,55.2%,345-327,51.3%,6-4,60.0%,24,79.3%,21.2%,6.8%,2.1%,59.6%,70.3%,53.5%,63.5%,37.5%,50.2%,1.03,SF (2x)
2010,43,21,22,48.8%,48-47,50.5%,445-478,48.2%,15-2,88.2%,42,71.3%,21.7%,6.7%,3.2%,61.3%,69.3%,48.0%,61.0%,38.2%,49.6%,0.98,SF (Moscow)
2009,34,19,15,55.9%,49-38,56.3%,421-409,50.7%,7-2,77.8%,33,79.4%,20.1%,10.0%,2.9%,63.7%,72.5%,51.5%,64.9%,35.6%,50.3%,1.01,SF (2x)
2008,25,10,15,40.0%,25-39,39.1%,294-339,46.4%,5-5,50.0%,21,71.6%,19.7%,5.7%,2.6%,59.7%,63.6%,53.3%,59.5%,35.7%,48.0%,0.88,SF (Vina del Mar)
2007,5,4,1,80.0%,11-3,78.6%,72-41,63.7%,1-0,100.0%,1,36.4%,8.3%,1.3%,6.4%,43.6%,50.0%,40.9%,44.9%,34.6%,39.7%,0.63,
2006,2,1,1,50.0%,3-4,42.9%,36-32,52.9%,0-2,0.0%,0,,,,,,,,,,,,
2005,5,4,1,80.0%,12-4,75.0%,88-67,56.8%,3-0,100.0%,0,,,,,,,,,,,,
2004,4,3,1,75.0%,8-4,66.7%,63-53,54.3%,2-0,100.0%,0,,,,,,,,,,,,
Career,464,241,223,51.9%,616-572,51.9%,5912-5793,50.5%,113-100,53.1%,436,79.0%,20.9%,7.5%,3.5%,60.8%,71.6%,51.8%,63.8%,36.6%,50.2%,1.01,
